"species"	"range.size.km2"
"Ellobius fuscocapillus"	478896.146828399
"Kerivoula dongduongana"	272663.401317585
"Myotis dominicensis"	2234.99264008514
"Tlacuatzin canescens"	479508.387788429
"Myospalax aspalax"	674660.497639698
"Myotis gomantongensis"	712150.5829616
"Sorex tenellus"	65722.2589649202
"Perameles bougainville"	235.894622054274
"Dipodomys nelsoni"	192588.892125689
"Calyptophractus retusus"	269343.965677534
"Eptesicus anatolicus"	504704.306844475
"Sorex mirabilis"	457958.386853072
"Sorex lyelli"	3090.75620370263
"Scotophilus nucella"	48895.5960324423
"Pelomys isseli"	162.932696315927
"Hipposideros armiger"	4500129.53367985
"Tatera indica"	4786124.72692239
"Cryptotis mexicana"	31916.1149465317
"Chrysochloris stuhlmanni"	106059.668054985
"Myomimus setzeri"	161968.078427961
"Paratriaenops furcula"	57158.7689584088
"Rattus marmosurus"	15695.7321680786
"Nyctimene albiventer"	748029.694432711
"Orycteropus afer"	19273002.4910421
"Calomys tener"	1710353.16923053
"Arborimus pomo"	22003.977937961
"Natalus espiritosantensis"	2483320.53475803
"Hipposideros dyacorum"	764978.900741272
"Micronycteris buriri"	350.262865141315
"Grammomys gigas"	1912.13614145952
"Rhipidomys latimanus"	157706.168689681
"Lepus tolai"	9351540.8669074
"Plecotus ognevi"	5958715.33147382
"Thylogale lanatus"	1344.0324126913
"Monodelphis ronaldi"	574.799935995108
"Maxomys panglima"	13144.0271041698
"Chaetodipus spinatus"	125751.33649298
"Alouatta discolor"	375751.384309344
"Lupulella mesomelas"	6453409.89459804
"Monodelphis kunsi"	1203676.44561744
"Dasymys rufulus"	1666893.48653037
"Thylamys citellus"	101836.971045351
"Dicrostonyx torquatus"	2615952.59153062
"Cercocebus agilis"	990299.295420334
"Peromyscus slevini"	39.5113387624876
"Petrogale mareeba"	19944.2132746448
"Dobsonia anderseni"	46526.9955466407
"Myotis lucifugus"	12626918.3613904
"Parotomys littledalei"	597770.682494486
"Microtus breweri"	1.10928115345373
"Neotamias palmeri"	303.953734938439
"Marmosa demerarae"	7826251.56223779
"Lophostoma brasiliense"	8095483.46947914
"Phalanger orientalis"	323614.325135769
"Grammomys ibeanus"	215705.079435998
"Caracal aurata"	4129643.06803611
"Tamarinus labiatus"	286447.289008712
"Osphranter robustus"	6349650.73668732
"Peromyscus melanurus"	3783.26546528407
"Dendromus melanotis"	4305594.4878722
"Mus mattheyi"	333722.409158242
"Paramelomys lorentzii"	175784.19697844
"Neodon fuscus"	48850.6585672814
"Niviventer rapit"	250763.403505422
"Rhinolophus luctus"	5655752.19922287
"Alexandromys mujanensis"	4599.8972808325
"Natalus major"	74327.9443138183
"Heteromys irroratus"	606822.969369768
"Cephalophus harveyi"	354885.12480133
"Dipodomys ingens"	6784.26845511546
"Fukomys livingstoni"	0.64561792156738
"Myotis nyctor"	757.991241142072
"Chiroderma improvisum"	1571.08658048078
"Lutreolina crassicaudata"	3049187.08956298
"Caperea marginata"	72347636.0656057
"Aproteles bulmerae"	48.1553274868104
"Mirimiri acrodonta"	91.9509375899481
"Chaetomys subspinosus"	127236.510195195
"Ctenomys porteousi"	46175.6104065691
"Antechinomys laniger"	2438423.41926138
"Anoura fistulata"	77115.2844032405
"Peromyscus perfulvus"	66536.096780915
"Sciurus gilvigularis"	1326509.33328002
"Murina lorelieae"	605.974717118546
"Neomonachus schauinslandi"	284310.800569026
"Mogera etigo"	739.714540113829
"Akodon cursor"	824145.08741888
"Talpa europaea"	6588220.81731066
"Cryptotis montivaga"	29768.5351332467
"Dasypus pilosus"	53166.2714182977
"Crocidura yaldeni"	2384.35687069622
"Pseudochirulus cinereus"	895.813812061673
"Funisciurus pyrropus"	2153133.02869514
"Sundasciurus lowii"	1335061.87887503
"Crocidura batesi"	448111.90002971
"Taphozous melanopogon"	5670373.49990981
"Neotamias minimus"	5243481.99343917
"Apomys musculus"	47774.0319991854
"Akodon polopi"	47742.8920570336
"Otomys helleri"	107983.511310913
"Propithecus coronatus"	45223.8847176049
"Chionomys gud"	78030.914171355
"Cebus cesarae"	42873.2289479226
"Helogale hirtula"	912501.453301405
