"species"	"range.size.km2"
"Dypsis lokohoensis"	7073.2983447005
"Typha domingensis"	50770640.9856604
"Spermacoce capillaris"	70.4047637169276
"Grevillea scabrida"	3818.28000341898
"Scutia spicata"	3355.15733196754
"Isoetes boliviensis"	144219.840869513
"Cyperus sanguinolentus"	79530.4166531988
"Spatalla squamata"	1010.33054384299
"Conospermum distichum"	59520.420654872
"Synaphea canaliculata"	537.783624827065
"Ixora oligantha"	4653.92773146273
"Coryphantha glassii"	4479.96726255483
"Melicope quadrangularis"	1438.43021794465
"Grevillea alpina"	94060.762607916
"Eucalyptus salicola"	109967.314670457
"Allium tardans"	8358.44868070749
"Anchusa cespitosa"	209.979871384192
"Synaphea decorticans"	7661.34525098559
"Cotinus coggygria"	2427440.85037514
"Aponogeton distachyos"	102815.670188253
"Mammillaria picta"	113571.623659089
"Stirlingia divaricatissima"	559.199317841675
"Parodia stuemeri"	2266.09731838716
"Papaver laestadianum"	46471.4583892935
"Leptodon longisetus"	2475.86947675568
"Romulea requienii"	6593.2299709524
"Sonchus pinnatus"	126.612451311549
"Pectis caymanensis"	111622.003043706
"Gymnomitrion crenulatum"	109588.727900455
"Isothecium prolixum"	3161.88335865587
"Eucalyptus camphora"	59368.5524288699
"Persoonia papillosa"	1363.62911185259
"Thesium maritimum"	20971.7233269437
"Diphasiastrum henryanum"	1417.36548875316
"Dypsis fanjana"	9816.77350090056
"Eucalyptus gongylocarpa"	463530.54256033
"Panicum niihauense"	1438.43021796466
"Guettarda scabra"	628871.014321134
"Asplenium dielfalcatum"	443.097681609698
"Euphrasia marchesettii"	10336.8255309874
"Carex furva"	19.4886974255641
"Eucalyptus tephroclada"	18782.9383833988
"Lysimachia lydgatei"	447.50006940113
"Sorbus scannelliana"	7.06244032198741
"Quercus ichnusae"	2037.12124169678
"Sorbus greenii"	11.2451597720625
"Parodia ayopayana"	3373.12142625342
"Cyanea leptostegia"	1438.43021813226
"Aeonium balsamiferum"	1572.72400725754
"Grevillea bemboka"	0.872287794068992
"Physalis muelleri"	20.2273016259973
"Eucalyptus leucoxylon"	117230.121757667
"Campanula choruhensis"	3254.04721589204
"Hylocereus megalanthus"	201976.471392611
"Astronidium fraternum"	1349.53314564998
"Carex unilateralis"	1936933.21547001
"Pilosocereus splendidus"	271.984737253916
"Aeschynomene indica"	18099489.1883815
"Conospermum paniculatum"	5480.45347934855
"Zanthoxylum nadeaudii"	1303.93940349174
"Yucca valida"	66697.2518546399
"Coscinodon humilis"	18020.4922853536
"Lobelia dunbariae"	466.543717935853
"Nymphaea leibergii"	1008990.6784405
"Leucadendron concavum"	430.250402899736
"Vigna monantha"	633253.116033607
"Grevillea corrugata"	528.281727090376
"Tetraclinis articulata"	313.714160965822
"Eucalyptus semiglobosa"	4458.83641984119
"Eucalyptus adesmophloia"	7847.9165446056
"Crambe fruticosa"	817.295699972371
"Yucca harrimaniae"	189254.504021837
"Parodia permutata"	7046.90817652527
"Hylocereus ocamponis"	50789.7177479947
"Sorbus busambarensis"	12.5581037941335
"Mapania seychellaria"	44.5724963804095
"Dipcadi kuriensis"	43.9775921303244
"Zannichellia peltata"	1745798.67363447
"Sicyos villosus"	106.658684789625
"Helicia blakei"	327.714395120895
"Espeletia grandiflora"	3551.31215207638
"Myrsine adamsonii"	978.858309433215
"Dendrobium emarginatum"	1349.53314572686
"Eucalyptus suberea"	743.422378663669
"Euphorbia punctulata"	2733.64294904106
"Zanthoxylum haitiense"	99.0688320052853
"Eriocaulon pulchellum"	254633.747714435
