"species"	"range.size.km2"
"Macrothemis polyneura"	4113.1106980177
"Macrothemis tessellata"	22399.2237309847
"Miathyria simplex"	59769.1155704621
"Micrathyria dictynna"	14725.7833017892
"Micrathyria dido"	7740.61490105336
"Micrathyria hypodidyma"	56087.0083309818
"Micrathyria iheringi"	23537.9086592122
"Micrathyria laevigata"	39125.0797184838
"Micrathyria mengeri"	27572.4682622747
"Micrathyria occipita"	7503.63693370291
"Micrathyria ocellata"	74900.8152216085
"Micrathyria pseudeximia"	43980.0551471822
"Micrathyria romani"	9449.677707945
"Micrathyria sympriona"	14769.7374771306
"Micrathyria ungulata"	16603.7349026243
"Micrathyria venezuelae"	27290.9622003471
"Misagria parana"	41203.5572998528
"Nephepeltia aequisetis"	21721.2467433923
"Nephepeltia flavifrons"	109849.295376133
"Oligoclada heliophila"	15999.5604477852
"Oligoclada pachystigma"	30641.6206531883
"Oligoclada rhea"	6752.8116752089
"Oligoclada stenoptera"	7416.97540727021
"Oligoclada sylvia"	7095.18287780321
"Oligoclada teretidentis"	459.915849999798
"Oligoclada umbricola"	15861.201073638
"Oligoclada walkeri"	32246.5970066474
"Orthemis aciculata"	10703.0770453759
"Orthemis aequilibris"	25715.7968399794
"Orthemis attenuata"	56575.6322304809
"Orthemis cinnamomea"	16210.2590083717
"Orthemis coracina"	9274.871898866
"Orthemis cultriformis"	127021.004422215
"Orthemis faaseni"	2087.64196190235
"Orthemis flavopicta"	21301.4388238558
"Orthemis harpago"	5390.77398689264
"Orthemis paulsoni"	6046.54797060274
"Orthemis schmidti"	53188.7730778708
"Orthemis sulphurata"	11680.9371867032
"Orthemis tambopatae"	9163.09781968966
"Orthemis teres"	2598.13454100728
"Perithemis bella"	17901.8211402223
"Perithemis mooma"	222893.067710316
"Perithemis thais"	54626.2038544713
"Rhodopygia pruinosa"	11141.4054861125
"Sympetrum gilvum"	67772.4638455689
"Tauriphila risi"	53829.4825306204
"Tramea cophysa"	69394.0870433582
"Uracis fastigiata"	89830.0510204408
"Uracis imbuta"	79211.2956722909
"Uracis infumata"	46116.3263997547
"Uracis ovipositrix"	18610.8346186327
"Uracis reducta"	572.732576003059
"Uracis siemensi"	10219.171329787
"Zenithoptera lanei"	25415.7179689037
"Archaeopodagrion armatum"	2258.5286428788
"Archaeopodagrion bicorne"	4093.1770978101
"Heteragrion aequatoriale"	13946.880637517
"Heteragrion angustipenne"	19039.8023135341
"Heteragrion bariai"	30120.4419093406
"Heteragrion bickorum"	10986.2181796513
"Heteragrion cooki"	8474.27945341318
"Heteragrion icterops"	25101.9904456794
"Heteragrion inca"	21142.2430828403
"Heteragrion mitratum"	21073.5457731038
"Heteropodagrion croizati"	1102.11222386806
"Heteropodagrion superbum"	7657.00338781168
"Megapodagrion megalopus"	15879.2319257749
"Philogenia berenice"	2104.89257602733
"Philogenia compressa"	1599.89757413112
"Philogenia cristalina"	9088.27727859806
"Philogenia ebona"	1784.25107280277
"Philogenia elisabeta"	19574.3061387562
"Philogenia helena"	3190.11263557374
"Philogenia iquita"	2104.89257602733
"Philogenia macuma"	3626.9142579591
"Philogenia mangosisa"	11518.9970491016
"Philogenia minteri"	9493.99983145331
"Philogenia monotis"	920.072193451622
"Philogenia peruviana"	572.732576003059
"Philogenia schmidti"	4954.25877423661
"Philogenia umbrosa"	1926.74177350162
"Teinopodagrion caquetanum"	2319.75143453928
"Teinopodagrion chinchaysuyum"	16029.2868277055
"Teinopodagrion croizati"	2157.35957403831
"Teinopodagrion decipiens"	22771.9764217793
"Teinopodagrion depressum"	6710.56457597532
"Teinopodagrion eretes"	9404.91934751024
"Teinopodagrion mercenarium"	32999.1592661104
"Teinopodagrion muzanum"	833.969064274777
"Teinopodagrion nebulosum"	16214.7071123074
"Teinopodagrion oscillans"	10290.1018704388
"Teinopodagrion schiessi"	3498.34485437368
"Teinopodagrion setigerum"	6184.63918496615
"Teinopodagrion temporale"	10945.8532468908
"Teinopodagrion vallenatum"	2895.34343353585
"Teinopodagrion venale"	17952.027073927
"Teinopodagrion waynu"	7537.29133482499
"Teinopodagrion yunka"	3851.3080122801
"Perissolestes castor"	5346.29095942929
"Perissolestes magdalenae"	10976.043980434
"Perissolestes paprzyckii"	2442.32789690793
"Perissolestes remus"	570.975350047338
"Perissolestes romulus"	9431.89144650213
"Palaemnema abbreviata"	5774.40637451595
"Palaemnema apicalis"	1876.3982982613
"Palaemnema azupizui"	2101.94797100016
"Palaemnema brucelli"	4775.99664526631
"Palaemnema clementia"	15724.5208313545
"Palaemnema croceicauda"	437.296190105456
"Palaemnema edmondi"	208.609366143238
"Palaemnema martini"	219.404159087026
"Palaemnema melanocauda"	2166.82896631115
"Palaemnema peruviana"	562.650367469971
"Chalcopteryx scintillans"	32542.907711564
"Polythore chiribiquete"	3352.73650481522
"Euthore confusa"	1494.31212729647
"Miocora dualis"	2495.55666182695
"Cora inca"	16214.860370166
"Cora irene"	6361.96091994406
"Cora jocosa"	11695.2682521712
"Euthore klenei"	718.823642405281
"Miocora lugubris"	1234.39331929169
"Euthore munda"	6208.10553245919
"Euthore parda"	541.41228689856
"Euthore terminalis"	19353.495909081
"Cora xanthostoma"	5680.47168713668
"Euthore fasciata"	23554.0341429068
"Euthore hyalina"	2575.21393473051
"Euthore inlactea"	1847.77970183032
"Euthore leroii"	3863.74110753206
"Miocora pellucida"	8900.87808312919
"Miocora peraltica"	7613.22209830806
"Polythore batesi"	2438.424182464
"Polythore beata"	13268.6608074756
"Polythore boliviana"	47507.4355790847
"Polythore concinna"	27694.516557198
"Polythore derivata"	29146.6664092338
"Polythore gigantea"	23814.7050986998
"Polythore manua"	24859.4572684366
"Polythore mutata"	13256.4148731345
"Polythore neopicta"	36977.5449374654
"Polythore ornata"	16219.0217489532
"Polythore picta"	3350.28910274928
"Polythore procera"	17417.6576053931
"Polythore spaeteri"	5958.45814905113
"Polythore victoria"	562.650367469971
"Polythore vittata"	10311.2325494016
"Polythore williamsoni"	430.415971029096
"Drepanoneura donnellyi"	855.984987626664
"Drepanoneura flinti"	2314.9726100903
"Drepanoneura loutoni"	24970.6177513955
"Drepanoneura muzoni"	25331.0753627456
"Drepanoneura peruviensis"	3493.30909176907
"Drepanoneura tennesseni"	14355.0025300856
"Epipleoneura protostictoides"	190.982645801086
"Amazoneura ephippigera"	5232.68172368655
"Forcepsioneura sancta"	34011.3389712133
"Amazoneura westfalli"	16355.3555225359
"Neoneura confundens"	77110.5447883167
"Neoneura denticulata"	22809.6098846163
"Neoneura esthera"	13773.3822068126
"Neoneura ethela"	36651.0944712987
"Neoneura rubriventris"	67937.9971240476
"Neoneura rufithorax"	9297.03148777468
"Neoneura sylvatica"	29735.0504171651
"Phasmoneura exigua"	17644.1572039632
"Protoneura macintyrei"	1701.01429686878
"Protoneura paucinervis"	42704.5589091474
"Protoneura scintilla"	6165.69754981199
"Protoneura woytkowskii"	72337.1690664459
"Psaironeura remissa"	26372.8202656216
"Psaironeura tenuissima"	44621.2069991262
"Anomisma abnorme"	46579.0030911324
"Platystigma jocaste"	8498.34269985694
"Mecistogaster linearis"	24156.6927724029
"Mecistogaster lucretia"	25083.249966347
"Platystigma martinezi"	8684.29926813064
"Mecistogaster modesta"	23795.1938384883
"Megaloprepus caerulatus"	67642.4707926763
"Microstigma anomalum"	11319.1683321984
"Microstigma rotundatum"	24315.1338778502
"Acisoma inflatum"	11324745.7265699
"Acisoma variegatum"	2388144.2924582
"Proneura prolongata"	329.523335678141
"Philogenia silvarum"	7514.37611204244
"Polythore lamerceda"	15723.4710624809
"Inpabasis hubelli"	1973.77630459493
"Heteragrion flavidorsum"	6211.3634379145
"Acanthagrion peruanum"	4978.24601436222
"Protoneura klugi"	12981.749495499
"Argia limitata"	33292.0787683021
"Telebasis milleri"	11023.6973574401
"Ormenophlebia regina"	5583.83929063434
"Aphylla spinula"	1021.02804534221
"Progomphus boliviensis"	10094.8274377768
"Argia hamulata"	26836.9204085884
"Rhionaeschna peralta"	43079.0803791616
"Phyllogomphoides singularis"	2704.43516766877
"Aphylla robusta"	2387.02488484701
"Metaleptobasis mauffrayi"	45768.6972595142
"Philogenia boliviana"	22374.8930336466
"Neuraeschna mayoruna"	190.982645801086
"Philogenia buenavista"	5114.00996310799
"Progomphus tantillus"	2515.87542210071
"Metaleptobasis brevicauda"	9033.70547936138
"Metaleptobasis furcifera"	7427.43213912754
"Metaleptobasis gabrielae"	1782.79365879384
"Metaleptobasis guillermoi"	2608.64184223696
"Metaleptobasis orthogonia"	12201.2415317961
"Metaleptobasis panguanae"	55.1474189780099
"Metaleptobasis peltata"	1782.79365879384
"Metaleptobasis prostrata"	15069.4406194853
"Metaleptobasis silvicola"	657.049665696909
"Metaleptobasis turbinata"	1782.79365879384
"Polythore koepckei"	2586.1488615048
"Amazoneura juruaensis"	1328.3405177718
"Forcepsioneura garrisoni"	2062.80685335099
"Forcepsioneura grossiorum"	187.017703140542
"Forcepsioneura haerteli"	5414.44820697859
"Forcepsioneura lucia"	1173.38937416765
"Dromaeschna weiskei"	13225.2980881039
"Gynacantha dobsoni"	30918.5985113198
"Gynacantha nourlangie"	50461.3229263483
"Austroaeschna anacantha"	17303.9275628589
"Austroaeschna atrata"	12705.9717358105
"Austroaeschna christine"	293.239782518683
"Austroaeschna cooloola"	4431.50187655833
"Austroaeschna eungella"	761.768452939714
"Austroaeschna flavomaculata"	9962.36955581385
"Austroaeschna inermis"	15856.7992775713
"Austroaeschna ingrid"	2029.93041434777
"Austroaeschna muelleri"	2630.75383336558
"Austroaeschna obscura"	18418.7590542261
"Austroaeschna parvistigma"	64927.3887206261
"Austroaeschna pulchra"	75255.1048946491
"Austroaeschna sigma"	34751.0227565832
"Austroaeschna speciosa"	2232.71715072662
"Austroaeschna subapicalis"	25495.2406717706
"Austroaeschna tasmanica"	22486.7785316807
"Austroaeschna unicornis"	91461.6488088846
"Austrophlebia subcostalis"	8584.8696340041
"Notoaeschna geminata"	26360.4838734821
"Notoaeschna sagittata"	23557.0409825516
"Spinaeschna tripunctata"	18997.0650252808
"Telephlebia brevicauda"	39072.8648897263
"Telephlebia cyclops"	22095.7560823452
"Telephlebia godeffroyi"	34022.3080581164
"Telephlebia tillyardi"	11560.7872003631
"Telephlebia tryoni"	8179.90475915912
"Telephlebia undia"	877.610806541944
"Archipetalia auriculata"	7578.64764893796
"Austropetalia patricia"	6018.83370988054
"Austropetalia tonyana"	14224.5566483642
"Agriocnemis kunjina"	6482.47184374565
"Austroagrion cyane"	37418.2788436554
"Austroagrion pindrina"	6345.45507293405
"Austroagrion watsoni"	198592.362379675
"Austrocnemis obscura"	3954.18361976116
"Austrocnemis splendida"	20162.5972437437
"Caliagrion billinghursti"	9780.79293352007
"Pseudagrion aureofrons"	114688.307737478
"Pseudagrion cingillum"	13584.8612869701
"Pseudagrion jedda"	32802.3659487159
"Pseudagrion lucifer"	41720.4648198715
"Apocordulia macrops"	19357.0746139749
"Archaeophya adamsi"	7110.15394974132
"Archaeophya magnifica"	9473.95786039898
"Austrocordulia refracta"	31433.2523464169
"Austrocordulia territoria"	10273.9491981224
"Austrophya mystica"	9988.73499730392
"Cordulephya divergens"	1331.79755896066
"Cordulephya montana"	11948.0675392078
"Cordulephya pygmaea"	52722.5757777787
"Hesperocordulia berthoudi"	9138.72868826548
"Lathrocordulia metallica"	4993.81992445379
"Micromidia convergens"	1749.97558632774
"Micromidia rodericki"	4442.08099314287
"Pseudocordulia circularis"	5818.52469071847
"Diphlebia coerulescens"	24570.1422158861
"Diphlebia hybridoides"	7419.81849225689
"Diphlebia nymphoides"	69071.9012167671
"Antipodogomphus edentulus"	3421.34347928615
"Antipodogomphus hodgkini"	5130.55695038112
"Antipodogomphus neophytus"	13156.9792550964
"Antipodogomphus proselythus"	16732.536857916
"Armagomphus armiger"	3958.34874640806
"Austroepigomphus gordoni"	13754.6230788477
"Austroepigomphus praeruptus"	34827.7771529462
"Austroepigomphus turneri"	34911.1097336013
"Austrogomphus arbustorum"	6414.98253094464
"Austrogomphus australis"	49602.4338358232
"Austrogomphus bifurcatus"	14263.9091271544
"Austrogomphus collaris"	30892.2954727082
"Austrogomphus cornutus"	82519.7346679188
"Austrogomphus divaricatus"	8762.43308902847
"Austrogomphus guerini"	117668.155415927
"Austrogomphus mjobergi"	21476.5358550631
"Austrogomphus mouldsorum"	1542.6310809845
"Austrogomphus prasinus"	14011.9616750538
"Hemigomphus comitatus"	18350.6567098883
"Hemigomphus cooloola"	3652.3518492851
"Hemigomphus gouldii"	82619.3691750504
"Odontogomphus donnellyi"	1637.18464014261
"Zephyrogomphus lateralis"	8850.91437004752
"Zephyrogomphus longipositor"	5879.21474224532
"Ictinogomphus dobsoni"	4501.88954401395
"Ictinogomphus paulini"	3423.91876355152
"Austrosticta fieldi"	18497.0329808772
"Austrosticta frater"	8053.34976722378
"Austrosticta soror"	3677.39818658207
"Eurysticta kununurra"	4863.46741591774
"Labidiosticta vallisi"	17687.854506918
"Neosticta canescens"	25290.9040743229
"Neosticta fraseri"	12976.1723188275
"Neosticta silvarum"	1637.18464014261
"Oristicta filicicola"	18493.8594488555
"Rhadinosticta simplex"	67264.3032257354
"Austrolestes aleison"	13137.8094855294
"Austrolestes analis"	156546.0939062
"Oxyallagma colombianum"	2099.68339302072
"Rhionaeschna caligo"	881.826727477897
"Palaemnema dentata"	16145.8981238453
"Pantala flavescens"	82534895.8109524
"Somatochlora sahlbergi"	131086.009564983
"Ormenophlebia imperatrix"	12846.2884526511
"Acanthagrion hartei"	1487.51148098484
"Aeolagrion axine"	5329.8127168276
"Oxyagrion tennesseni"	8029.12325831364
"Telebasis versicolor"	7538.10649997609
"Teinopodagrion angulatum"	4032.1763413325
"Archaeopodagrion bilobatum"	3893.98800807512
"Heteragrion calendulum"	419.732962718621
"Heteropodagrion sanguinipes"	10932.1826395093
"Mesagrion leucorrhinum"	12616.6739888359
"Philogenia redunca"	18324.0784058039
"Philogenia sucra"	1689.85084779059
"Teinopodagrion curtum"	10096.8328030367
"Palaemnema carmelita"	485.571993441794
"Palaemnema picicaudata"	4101.65735303087
"Miocora aurea"	2935.34105019603
"Euthore dorada"	1494.31212729647
"Euthore fassli"	2553.11301069745
"Euthore mirabilis"	2495.55666182695
"Mesamphiagrion gaudiimontanum"	3202.60027390302
"Mesamphiagrion rosseri"	1590.64846761437
"Mesamphiagrion santainense"	562.80267253765
"Asiagomphus coreanus"	60.2783214587474
"Agriocnemis interrupta"	1145.55504141495
"Afroaeschna scotias"	3199393.29351837
"Anaciaeschna triangulifera"	4479267.67134409
"Anax chloromelas"	4846666.27998216
"Anax ephippiger"	45416317.9594805
"Anax imperator"	46687702.4274556
"Anax speratus"	10742941.776234
"Anax tristis"	12477412.0894839
"Gynacantha africana"	2763834.41678771
"Gynacantha bullata"	5412864.94157497
"Gynacantha cylindrata"	5234484.64343157
"Gynacantha immaculifrons"	619982.411310631
"Gynacantha manderica"	8568653.68951149
"Gynacantha nigeriensis"	5553306.61906988
"Gynacantha sextans"	4042317.551684
"Gynacantha villosa"	4036221.7471697
"Heliaeschna cynthiae"	3043797.00049432
"Heliaeschna fuliginosa"	4870046.81884269
"Heliaeschna trinervulata"	894902.790856293
"Heliaeschna ugandica"	2925000.80646324
"Pinheyschna meruensis"	465353.200980565
"Pinheyschna rileyi"	2975125.11044725
"Pinheyschna subpupillata"	890842.548695711
"Mesamphiagrion nataliae"	240.511748916273
"Phaon camerunensis"	2845914.51908962
"Phaon iridipennis"	13182441.3362083
"Sapho fumosa"	68898.6683684209
"Sapho gloriosa"	1043184.97170354
"Umma cincta"	1312730.65743157
"Umma longistigma"	3136203.45454515
"Umma saphirina"	2182743.66341345
"Africocypha lacuselephantum"	27674.751731802
"Chlorocypha aphrodite"	1229368.22473903
"Chlorocypha cancellata"	1508509.43624313
"Chlorocypha curta"	4270921.7695275
"Chlorocypha frigida"	235585.130610079
"Stenocypha jacksoni"	94588.6120324807
"Chlorocypha luminosa"	548934.527766208
"Stenocypha molindica"	129519.156374092
"Chlorocypha pyriformosa"	2289729.60355579
"Chlorocypha radix"	745242.733528226
"Chlorocypha seydeli"	108089.910995948
"Chlorocypha trifaria"	1648627.31536573
"Chlorocypha victoriae"	1890831.73909899
"Platycypha caligata"	7049530.48016465
"Platycypha lacustris"	1778700.24162597
"Aciagrion africanum"	5223873.45160191
"Aciagrion brosseti"	44405.1583961465
"Aciagrion steeleae"	1038845.99357396
"Aciagrion zambiense"	81357.1742666413
"Africallagma elongatum"	1851552.35570076
"Africallagma glaucum"	7294292.09726258
"Africallagma pseudelongatum"	715866.805080864
"Africallagma sinuatum"	1539631.99735219
"Africallagma subtile"	8735486.24966876
"Africallagma vaginale"	4236372.00604703
"Agriocnemis angustirami"	113447.913037789
"Agriocnemis exilis"	15069821.4206163
"Agriocnemis forcipata"	3515118.76053352
"Agriocnemis gratiosa"	3848473.3683468
"Agriocnemis inversa"	1193097.80271579
"Agriocnemis maclachlani"	3587922.91373606
"Agriocnemis palaeforma"	127552.68796602
"Agriocnemis ruberrima"	31742.7666814188
"Agriocnemis victoria"	7237587.15085615
"Agriocnemis zerafica"	6992542.47186349
"Azuragrion buchholzi"	24598.3060952367
"Azuragrion nigridorsum"	9179363.6106606
"Ceriagrion bakeri"	4390577.76739175
"Ceriagrion corallinum"	7369541.51528742
"Ceriagrion glabrum"	18111978.5471066
"Ceriagrion ignitum"	91138.3143331928
"Ceriagrion kordofanicum"	2388073.91516381
"Ceriagrion sakejii"	357754.161442374
"Ceriagrion suave"	10081099.7256424
"Ceriagrion varians"	2288241.12810475
"Ceriagrion whellani"	6089685.42030155
"Enallagma deserti"	779691.474964002
"Ischnura senegalensis"	39864202.1363998
"Nubiolestes diotima"	55755.6628089505
"Mesocnemis saralisa"	5867.77874811262
"Elattoneura morini"	65424.831659857
"Pseudagrion grilloti"	37150.6126099334
"Cornigomphus guineensis"	17869.8463897098
"Cornigomphus mariannae"	49446.8928742034
"Paragomphus machadoi"	92862.5237073675
"Cordulegaster princeps"	89578.1928497281
"Aethiothemis mediofasciata"	181978.750874762
"Neodythemis nyungwe"	939.295740838712
"Trithemis fumosa"	205572.568841249
"Stenocnemis pachystigma"	379247.571964657
"Triacanthagyna caribbea"	12478240.150172
"Remartinia luteipennis"	13668395.2639101
"Lyriothemis hirundo"	7922.24986968642
"Protorthemis coronata"	167940.898718388
"Nannodiplax rubra"	132153.634889705
"Neurothemis decora"	3157.87960491743
"Neurothemis luctuosa"	360.831810122334
"Neurothemis oligoneura"	21238.0054411467
"Neurothemis ramburii"	2599510.52607075
"Neurothemis stigmatizans"	236888.243592613
"Nesoxenia mysis"	537750.88008407
"Rhodothemis nigripes"	58333.4279586542
"Rhodothemis mauritsi"	690.742475772418
"Rhodothemis lieftincki"	65881.6272079007
"Rhodothemis rufa"	7601168.22927541
"Ischnura aurora"	10730140.5686374
"Diplacodes trivialis"	8929694.88999972
"Anax papuensis"	34.5916667057671
"Adversaeschna brevistyla"	5965566.57350749
"Teinobasis obtusilingua"	178.424251029617
"Nososticta salomonis"	473827.842816274
"Xanthocnemis zealandica"	271002.246048733
"Xanthocnemis tuanuii"	976.995091550953
"Austrolestes colensonis"	268721.701063851
"Agriocnemis salomonis"	10277.1698347443
"Tramea loewii"	2964237.37688571
"Diplacodes bipunctata"	7771380.11222276
"Procordulia grayi"	259800.339551364
"Uropetala chiltoni"	158149.880277072
"Agyrtacantha dirupta"	56513.1852457142
"Orthetrum serapia"	1062880.42304453
"Uropetala carovei"	243142.309028132
"Nesobasis campioni"	8496.66705735863
"Teinobasis rufithorax"	79125.8090830567
"Lieftinckia salomonis"	912.215084459296
"Nesobasis erythrops"	10870.3767178155
"Ischnura cardinalis"	192.72898879345
"Nikoulabasis comosa"	9927.17814032664
"Amorphostigma armstrongi"	3010.46162369643
"Agrionoptera insignis"	4426930.08436398
"Salomocnemis gerdae"	1124.65019634394
"Ischnura chromostigma"	141.793837651573
"Pseudagrion incisurum"	7836.13605591168
"Hydrobasileus brevistylus"	60406.0529463972
"Agriocnemis pygmaea"	12586867.844763
"Teinobasis palauensis"	639.477280281496
"Aethriamanta brevipennis"	2939814.75495365
"Hemicordulia cupricolor"	2868.66778604486
"Nesobasis caerulecaudata"	867.09922707921
"Amorphostigma auricolor"	1145.55504141495
"Ischnura taitensis"	1062.95020479484
"Indolestes cheesmanae"	15730.2123460879
"Melanesobasis flavilabris"	11684.8464955162
"Vanuatubasis bidens"	178.650031544737
"Gynacantha amphora"	1124.65019634394
"Guadalca insularis"	1124.65019634394
"Pacificagrion lachrymosa"	1145.55504141495
"Melanesobasis prolixa"	672.038278095383
"Hemicordulia tau"	377147.567061169
"Tramea transmarina"	3398989.91439422
"Nannophya pygmaea"	25407427.9048037
"Hemicordulia haluco"	438.903462292744
"Melanesobasis simmondsi"	929.041929720528
"Teinobasis nigrolutea"	438.903462292744
"Nesobasis flavifrons"	7087.7147160989
"Nikoulabasis heteroneura"	7150.2293488954
"Teinobasis chionopleura"	418.891954251845
"Ischnura sanguinostigma"	2868.66778604486
"Nesobasis flavostigma"	130.808212029255
"Teinobasis fatakula"	90.9653388888854
"Ischnura rurutana"	34.5697784874245
"Nesobasis telegastrum"	8910.87614534664
"Nesobasis ingens"	167.765203087984
"Anaciaeschna jaspidea"	4886825.2922491
"Cnemisticta latilobata"	1599.98991900813
"Lieftinckia lairdi"	1124.65019634394
"Eoargiolestes ochraceus"	10813.5062534969
"Nesobasis recava"	578.485676121959
"Melanesobasis corniculata"	4675.92520481888
"Anax piraticus"	728.395968513296
"Hemicordulia australiae"	1528691.25713281
"Nesobasis pedata"	1022.93298866709
"Agrionoptera sanguinolenta"	372269.518540861
"Orthetrum sabina"	47601207.7009003
"Rhinocypha tincta"	120546.951732987
"Melanesobasis bicellulare"	349.186546104411
"Ceriagrion aeruginosum"	1906477.51157701
"Vanuatubasis santoensis"	973.350446387928
"Teinobasis imitans"	912.215084459296
"Ischnura jeanyvesmeyeri"	15.6713531957887
"Nesobasis longistyla"	11448.8623939374
"Camacinia othello"	529529.209167414
"Lieftinckia ramosa"	932.699101131332
"Hivaagrion demorsum"	687.803168395716
"Lieftinckia malaitae"	297.188153866088
"Ischnura luta"	103.980842913301
"Agrionoptera cardinalis"	639.477278552155
"Nesobasis leveri"	820.630219604706
"Pseudagrion pacificum"	1202.50206876045
"Brachydiplax duivenbodei"	729709.694300323
"Nesobasis selysi"	9927.17814032664
"Agrionoptera similis"	839451.782391006
"Wahnesia gizo"	1243.42432398543
"Lieftinckia isabellae"	416.587659310542
"Antipodochlora braueri"	130347.844274344
"Rhinocypha liberata"	60248.8970299329
"Hemicordulia hilaris"	21353.154282198
"Brachydiplax denticauda"	1466067.39087826
"Tapeinothemis boharti"	2279.34731807897
"Pseudagrion palauense"	425.676448261013
"Teinobasis simulans"	58.7520633536489
"Nikoulabasis malcolmi"	917.033682648444
"Caledargiolestes uniseries"	10863.7054587715
"Hemicordulia pacifica"	3396.46785728703
"Agyrtacantha browni"	1124.65019634394
"Macrodiplax cora"	6774104.95272176
"Procordulia irregularis"	10492.0750265399
"Hemicordulia mumfordi"	687.803168395716
"Lestes concinnus"	7826134.68506741
"Gynacantha stevensoni"	4767.86104745535
"Hypothemis hageni"	8999.04931033078
"Isosticta spinipes"	15514.7859970564
"Drepanosticta palauensis"	425.676448261013
"Hemicordulia lulico"	583.961650546967
"Synthemis miranda"	11993.8172920638
"Teinobasis ariel"	438.903462872524
"Teinobasis aerides"	438.903462872524
"Teinobasis aluensis"	10858.9089903965
"Nesobasis rufostigma"	11816.6606405514
"Hivaagrion halecarpenteri"	552.553476433318
"Trineuragrion percostale"	10307.8815342888
"Indolestes vitiensis"	11049.6682136387
"Metaphya elongata"	1142.33449543043
"Isosticta robustior"	15583.4491866579
"Synthemis campioni"	1743.70194782443
"Caledargiolestes janiceae"	136.261016775517
"Procordulia smithii"	265849.463525363
"Ischnura pamelae"	663.126152503871
"Caledopteryx sarasini"	15469.1329140973
"Caledopteryx maculata"	2741.43496505241
"Hemicordulia fidelis"	19004.9955905968
"Oreaeschna dominatrix"	1908.61557261309
"Ischnura albistigma"	1287.34887906652
"Gynacantha apiaensis"	1145.55504141495
"Ischnura buxtoni"	1145.55504141495
"Nesobasis brachycerca"	5502.67184122224
"Xiphiagrion cyanomelas"	2718346.64581131
"Hemicordulia oceanica"	3323.52980315451
"Pacificagrion dolorosa"	1145.55504141495
"Xanthagrion erythroneurum"	252472.056391362
"Pseudagrion samoense"	2868.66778604486
"Melanesobasis maculosa"	6003.33700911823
"Tramea limbata"	14958080.9097386
"Isosticta tillyardi"	14629.6576523992
"Agriocnemis exsudans"	35851.578712223
"Teinobasis budeni"	438.903462872524
"Hemicordulia assimilis"	2630.87054683418
"Teinobasis fortis"	438.903462872524
"Crocothemis nigrifrons"	130820.393652946
"Hemicordulia mindana"	704025.359719605
"Tholymis tillarga"	34073382.5660573
"Teinobasis carolinensis"	125.21731089266
"Diplacodes haematodes"	433843.20801909
"Ischnura haemastigma"	1145.55504141495
"Nesobasis aurantiaca"	121.012666974498
"Nesobasis angulicollis"	9927.17814032664
"Vanuatubasis malekulana"	1313.43529869456
"Solomonargiolestes malaita"	4488.23612983429
"Neurothemis fluctuans"	3661044.72077852
"Neurothemis terminata"	1481491.29623838
"Pacificothemis esakii"	438.903462292744
"Rhyothemis graphiptera"	129024.583668292
"Rhyothemis phyllis"	1450819.98439556
"Rhyothemis regia"	847765.901050393
"Rhyothemis variegata"	5262011.06179572
"Tramea eurybia"	101767.624515261
"Tramea liberata"	475995.701502292
"Eusynthemis frontalis"	912.215084459296
"Synthemis fenella"	14379.3473818009
"Synthemis montaguei"	14379.3473818009
"Synthemis pamelae"	1114.32473025491
"Synthemis serendipita"	970.312512787928
"Paragomphus sinaiticus"	700731.005696898
"Acisoma trifidum"	5887581.06584916
"Aethiothemis solitaria"	7222492.93437704
"Aethriamanta rezia"	11210687.1207104
"Atoconeura kenya"	407039.184924886
"Allocnemis pauli"	1916792.41757545
"Crocothemis erythraea"	63040692.7283765
"Diplacodes lefebvrii"	35190866.9984097
"Hadrothemis camarensis"	4560851.36007364
"Lestes pallidus"	11827836.7519286
"Aethiothemis coryndoni"	317054.543073007
"Nesciothemis farinosa"	12766171.0252517
"Orthetrum abbotti"	14275638.2438889
"Orthetrum caffrum"	9159837.37107929
"Orthetrum chrysostigma"	29140890.7954741
"Orthetrum julia"	15055844.7434831
"Orthetrum trinacria"	25491379.8370462
"Palpopleura deceptor"	12879729.4551899
"Paragomphus genei"	12991051.172156
"Pseudagrion hamoni"	15218855.8102282
"Pseudagrion kersteni"	12410101.3213358
"Pseudagrion sublacteum"	12693936.2949343
"Pseudagrion torridum"	5620094.51600688
"Rhyothemis semihyalina"	14227520.1540584
"Tramea basilaris"	26758182.204924
"Trithemis annulata"	29870939.3008082
"Trithemis arteriosa"	30999103.9367423
"Trithemis furva"	12582814.6556476
"Trithemis kirbyi"	29462959.3270463
"Urothemis edwardsii"	16917580.0301634
"Zygonyx torridus"	18894266.107733
"Sympetrum striolatum"	5159228.18216977
"Erythromma lindenii"	1649385.10058268
"Coenagrion puella"	4913067.93576746
"Ischnura graellsii"	605446.078568205
"Diplacodes luminans"	13845851.121836
"Brachythemis impartita"	16679018.7813515
"Mastigogomphus pinheyi"	1965.60664754649
"Notogomphus flavifrons"	3630.74606543438
"Notogomphus maathaiae"	172239.544745752
"Idomacromia jillianae"	978.053519026982
"Allocnemis superba"	631874.713330348
"Atoconeura eudoxia"	189228.871145195
"Allocnemis nigripes"	3888853.70242575
"Atoconeura pseudeudoxia"	432269.45278678
"Brachythemis lacustris"	13994224.2529964
"Brachythemis leucosticta"	12874834.4548743
"Bradinopyga cornuta"	4746501.11306539
