"species"	"range.size.km2"
"Chriodorus atherinoides"	902781.270865329
"Osteochilus salsburyi"	692069.027555268
"Sinocyclocheilus grahami"	9353.40647611411
"Apistogramma personata"	425.765753730244
"Betta simorum"	5247.41276086149
"Cobitis trichonica"	7470.81572709867
"Pachypterus atherinoides"	3753771.48555054
"Silurichthys marmoratus"	253145.036817232
"Pterocryptis buccata"	7964.86875852452
"Brachyhypopomus jureiae"	1773.13123048605
"Panamius panamensis"	23679.228616149
"Moenkhausia levidorsa"	17537.857239734
"Leporinus microphthalmus"	24539.0694329667
"Pangio pangia"	12092.1626560141
"Haplochromis crassilabris"	69772.3665006663
"Tlaloc labialis"	63622.3712631044
"Lophiobagrus aquilus"	32706.5242026277
"Etheostoma lepidum"	105839.207362548
"Cyprinella formosa"	170161.15943691
"Coptostomabarbus wittei"	576358.612121607
"Rineloricaria langei"	546.022152378926
"Dicrossus maculatus"	36751.9449724217
"Hoplerythrinus unitaeniatus"	175118.696629633
"Stenogobius caudimaculosus"	360.809832851467
"Hemigrammocharax multifasciatus"	1169538.75209619
"Chromidotilapia linkei"	17188.3558591484
"Hemidoras stuebelii"	45992.5984726656
"Crenichthys baileyi"	12326.0768643437
"Etheostoma fricksium"	30282.2931472488
"Haplochromis nanoserranus"	69374.9203582337
"Microschemobrycon casiquiare"	1595934.50930812
"Mormyrus hildebrandti"	31224.832913562
"Scolichthys greenwayi"	4119.71196501077
"Aspidoras psammatides"	3500.87215636552
"Eutropiichthys goongwaree"	4320.97468685293
"Telmatherina antoniae"	69.0150287115279
"Salmo salar Southeastern Barents Sea subpopulation"	394806.229643941
"Rhadinoloricaria listrorhinos"	1226.97617906838
"Etheostoma parvipinne"	458205.450745861
"Percopsis transmontana"	86626.4735549983
"Betta falx"	180014.921180049
"Pectenocypris balaena"	78009.0356737971
"Clarias nigricans"	56267.4672253415
"Algansea lacustris"	444.423184793894
"Serrasalmus maculatus"	5765918.95248367
"Platystacus cotylephorus"	528988.75285366
"Cottus kazika"	41495.2102703871
"Pimelodella montana"	310.652865711561
"Pimelodus ornatus"	10247475.0533369
"Cyprinus hyperdorsalis"	15750.9494667011
"Harttia garavelloi"	8942.97095077969
"Rhamdia voulezi"	12744.0377615084
"Phenacostethus smithi"	289670.653188162
"Neoheterandria cana"	14193.236266134
"Deuterodon supparis"	8472.75346866669
"Chaetostoma formosae"	24150.0280953378
"Hypostomus pospisili"	13963.3399056318
"Enteromius diamouanganai"	255349.149139782
"Schistura kongphengi"	23791.5740780383
"Brachypetersius notospilus"	16069.1404784518
"Geophagus steindachneri"	182225.292704036
"Konia dikume"	4825.26605361766
"Epiplatys sangmelinensis"	136040.814626997
"Galaxias zebratus"	93658.9685758763
"Haplochromis luteus"	69374.9203582337
"Pantosteus clarkii"	157319.859149366
"Platichthys flesus"	4779983.93302366
"Cichla ocellaris"	615240.462754937
"Sander canadensis"	3524564.64058811
"Carcharhinus leucas"	9018406.08081023
"Caranx sexfasciatus"	23184814.2570746
"Clarias maclareni"	5980.54185656788
"Triglachromis otostigma"	32706.5242026277
"Altigena tonkinensis"	34509.6181883508
"Crenicichla vittata"	1249840.3782482
"Mchenga inornata"	29382.1611581848
"Clinostomus funduloides"	390718.87433231
"Sturisomatichthys leightoni"	11981.4659761709
"Clarias fuscus"	1823304.62030182
"Anablepsoides intermittens"	216.299295982974
"Coptodon snyderae"	1523.02360517222
"Aplocheilichthys atripinna"	42.4934196221016
"Haplochromis microchrysomelas"	2687.16211284467
"Stigmatogobius signifer"	12976.2237881609
"Oloplotosus torobo"	2566.78654170765
"Agamyxis pectinifrons"	43119.1893694672
"Nothobranchius ocellatus"	7424.45796186496
"Puntius dorsalis"	507197.546121481
"Scartelaos histophorus"	8194115.02690632
"Clarias nigromarmoratus"	193009.688242889
"Glossogobius gnomus"	548.293064883895
"Roeboides loftini"	1738.36939697828
"Barbodes truncatulus"	349.473812615616
"Hepsetus kingsleyae"	71464.107614683
"Haplochromis vicarius"	2572.83446281468
"Heterophallus milleri"	5260.42252714813
"Hyphessobrycon mutabilis"	8284.09495366377
"Altigena yunnanensis"	643761.225360533
"Nemacheilus saravacensis"	10272.1824849936
"Devario micronema"	3654.8811906444
"Etheostoma rupestre"	88717.786284157
"Notropis orca"	61539.550048842
"Moenkhausia atahualpiana"	84.8822083509955
"Chaetostoma brevilabiatum"	11672.9534321883
"Petrocephalus ansorgii"	170672.873003689
"Protomelas triaenodon"	7401.90026544938
"Abyssocottus gibbosus"	19973.8187969282
"Sarotherodon tournieri"	12360.2797792221
"Stegastes otophorus"	489981.094234036
"Chrosomus tennesseensis"	49164.7785335816
"Apionichthys nattereri"	2421607.89808297
"Nandopsis tetracanthus"	114821.924807439
"Oreichthys cosuatis"	12605.4693251073
"Desmopuntius pentazona"	29246.1522023622
"Bryconops chernoffi"	731.995255344776
"Scardinius dergle"	7611.2426686043
"Tatia akroa"	186220.886355143
"Malapterurus barbatus"	45593.6752003615
"Chirostoma jordani"	133857.730832181
"Barbus balcanicus"	242419.802522489
"Gephyrocharax valencia"	216677.836474402
"Enteromius clauseni"	1196.17163228737
"Pimelodella rudolphi"	261.833214411048
"Osteochilus kerinciensis"	20845.4538584772
"Labidochromis mbenjii"	4.96891278822971
"Pseudomystus mahakamensis"	52848.8313710443
"Congochromis pugnatus"	6496.02569065354
"Leptobotia brachycephala"	56962.6512191324
"Cambeva mboycy"	1083.8651069956
"Brycon nattereri"	9043.92486659859
"Mystus armatus"	66842.3256002345
"Cyphomyrus wilverthi"	336301.555693279
"Marilyna meraukensis"	279554.925763866
"Acipenser sinensis"	1216302.04158415
"Rhinichthys umatilla"	45217.2870777744
"Bathygobius soporator"	6825452.62044798
"Betta pallida"	6809.83712960396
"Heptapterus bleekeri"	149828.439860317
"Pyrrhulina obermulleri"	1579.24622067579
"Moenkhausia rubra"	12420.3640360991
"Notropis jemezanus"	229618.866087988
"Chuco intermedium"	133110.053134071
"Apistogramma playayacu"	3124.86557738063
"Amphilophus tolteca"	57.7283011479871
"Cirrhinus jullieni"	135089.227060983
"Rhinogobius nganfoensis"	11305.2966319098
"Auchenipterus osteomystax"	3075051.92288476
"Astyanax saltor"	7431.05972666805
"Gymnotus mamiraua"	39767.1301765469
"Yasuhikotakia splendida"	6443.88109435564
"Nannocharax schoutedeni"	168523.650128471
"Psammphiletria nasuta"	6730.65429673985
"Pristis pristis"	5029571.49017744
"Etheostoma striatulum"	7061.78046923927
"Xenocharax crassus"	177250.839680738
"Cheirodon kiliani"	4408.97838504133
"Cubanichthys pengelleyi"	6711.69721083169
"Lethrinops lethrinus"	1137.92334670509
"Paralaubuca barroni"	492565.347419282
"Tetraodon miurus"	624865.786852762
"Ituglanis ina"	379.887742021223
"Aspidoras albater"	11756.2180260892
"Vimba melanops"	126085.858354336
"Bagrus ubangensis"	474606.008646646
"Myleus pacu"	32791.5086498096
"Cirrhinus cirrhosus"	152259.196072683
"Schistura desmotes"	265560.590456753
"Paretroplus lamenabe"	7581.62643942318
"Epiplatys infrafasciatus"	78133.6404623858
"Creagrutus caucanus"	25370.7581703019
"Eigenmannia humboldtii"	176077.761065187
"Psalidodon marionae"	456851.332473943
"Trichomycterus bomboizanus"	1681.74064182061
"Lates longispinis"	7805.70836330239
"Curimatella lepidura"	35304.2570625627
"Paratherina striata"	584.115028093082
"Garra cambodgiensis"	1083717.16125325
"Cambeva naipi"	8253.76315713532
"Bryconamericus guyanensis"	11096.8988134049
"Labeo pietschmanni"	3053.07221640909
"Ancharius griseus"	1354.81324068561
"Copadichromis trewavasae"	72.0755732912459
"Batrochoglanis villosus"	4559987.92795533
"Characidium gomesi"	64682.8880618681
"Nannocharax fasciolaris"	8166.95184379957
"Rhamphochromis longiceps"	7076.36371533903
"Anguilla japonica"	2539959.34418815
"Dionda melanops"	96241.926000085
"Coregonus trybomi"	6634.51775966775
"Ammoglanis amapaensis"	413.329252002581
"Marcusenius deboensis"	1729.50409403521
"Atopomesus pachyodus"	212920.045430673
"Chirostoma melanoccus"	60.4146693478787
"Glyptothorax sufii"	32247.858000007
"Nemacheilus fasciatus"	154650.600930473
"Sundoreonectes obesus"	3138.35052829671
"Pseudancistrus pectegenitor"	4105.83361280261
"Pseudogastromyzon elongatus"	118830.78673517
"Synodontis multipunctatus"	34377.1907714885
"Garra wanae"	2683.92115488719
"Bivibranchia velox"	1463910.17850962
"Corydoras pulcher"	1026.70051615362
"Hippichthys cyanospilos"	3547033.3744746
"Hemiancistrus chlorostictus"	4020.49133169874
"Amphilius caudosignatus"	18584.6129718959
"Toxotes lorentzi"	16800.2327645941
"Devario leptos"	34543.5524544116
"Hemigrammus brevis"	132917.003846876
"Triplophysa kafirnigani"	22809.3219049264
"Hyperopisus bebe"	1036363.61603038
"Rasbora cephalotaenia"	683769.89707192
"Pyrrhulina rachoviana"	22532.6920865228
"Imparfinis pristos"	2310835.19926875
"Matilebias paucisquama"	1637.663636637
"Fundulopanchax filamentosus"	72114.4093851454
"Characidium stigmosum"	1201.96922651543
"Nomorhamphus weberi"	197.735334741561
"Protopterus aethiopicus"	990204.805851359
"Pao cochinchinensis"	106233.361949551
"Roeboides araguaito"	17864.8666102753
"Hemigrammus ora"	1277070.74422813
"Labeobarbus marequensis"	1055358.36260919
"Hyphessobrycon gracilior"	5885.34107029613
"Sundasalanx megalops"	4335.57287924828
"Enteromius pygmaeus"	2181.72813168654
"Pethia sahit"	551.237271763273
"Labeotropheus fuelleborni"	7054.13016241274
"Trachelyichthys decaradiatus"	1792.34083725774
"Hucho ishikawae"	53365.2487385656
"Pangio alcoides"	81514.1746884771
"Leuciscus chuanchicus"	893788.104518326
"Tucanoichthys tucano"	5157.51708792919
"Hyphessobrycon agulha"	2061518.10696294
"Hypselobarbus pulchellus"	4741.84070961884
"Cribroheros alfari"	173501.982418889
"Corydoras pavanelliae"	188174.952180526
"Aperioptus delphax"	662531.133299966
"Noturus baileyi"	3164.16187044464
"Nematogobius maindroni"	1180640.31525468
"Copadichromis chrysonotus"	7395.69991494512
"Plagioscion microps"	30024.7202981848
"Macquaria australasica"	35217.9401267761
"Rhinopetitia potamorhachia"	1129.95085771731
"Salvelinus gracillimus"	1677.76820658435
"Haplochromis squamulatus"	69374.9203582337
"Pimelodella eigenmanniorum"	1119.78574967376
"Clupeonella caspia"	416576.214438424
"Sturisoma lyra"	1928371.35415188
"Squalius spurius"	58717.9890617739
"Chelonodontops patoca"	16572834.6484717
"Micropercops cinctus"	6681119.91395053
"Tyttocharax madeirae"	1852066.32574317
"Saurida nebulosa"	9648334.20851409
"Nemacheilus platiceps"	292631.249417947
"Tetranematichthys wallacei"	788024.556101096
"Melanotaenia affinis"	102892.451867782
"Betta albimarginata"	3411.00433028478
"Schilbe grenfelli"	1350776.27568052
"Cynolebias attenuatus"	1709.93933605758
"Mastacembelus praensis"	359935.748100165
"Hypostomus tapijara"	9911.12315642059
"Arius festinus"	241.370745754931
"Lepidocephalichthys manipurensis"	25497.4117292325
"Labeo kawrus"	109269.476381807
"Phenacorhamdia nigrolineata"	3150.69863621875
"Odontostilbe nareuda"	523225.329713019
"Distichodus langi"	16627.6887968398
"Poeciliopsis retropinna"	15202.3208255887
"Hypsolebias lopesi"	1927.73882302203
"Danionella mirifica"	11757.1149054215
"Leptachirus klunzingeri"	172.292903375316
"Brycon striatulus"	90050.8083960059
"Sturisomatichthys frenatus"	832.210211379762
"Barilius bakeri"	60204.7538345886
"Craterocephalus pimatuae"	107.617851908478
"Clarias angolensis"	1057506.30448025
"Pharyngochromis acuticeps"	1420389.02082984
"Astroblepus boulengeri"	2057.15419216055
"Eutropiichthys salweenensis"	7757.77219133639
"Gulaphallus panayensis"	15250.341199366
"Phractura macrura"	18947.0152909973
"Astyanax eremus"	2704.32532103407
"Cottocomephorus comephoroides"	13966.9994728902
"Hippopotamyrus macroterops"	24931.2289184322
"Ambloplites rupestris"	2386331.29782651
"Enteromius guineensis"	8497.12522828891
"Astyanax magdalenae"	252586.818328258
"Astyanax lacustris"	62390.4711216736
"Corydoras nanus"	14385.6492635426
"Amblyceps macropterus"	9411.54535265273
"Poropuntius cogginii"	249.496078675233
"Orestias minima"	8378.23237416485
"Rhamphichthys heleios"	1604990.64064768
"Rita chrysea"	131119.48129212
"Characidium wangyapoik"	675.432919167724
"Maccullochella mariensis"	9964.26323102937
"Glossamia narindica"	13608.3416369966
"Xenotilapia melanogenys"	32706.5242026277
"Sternarchorhynchus freemani"	64129.0047342576
"Gymnogeophagus setequedas"	43844.508567514
"Gladioglanis anacanthus"	394.690541438784
"Cobitis arenae"	3329.46932206665
"Psilorhynchus breviminor"	2785.85823069973
"Triportheus pictus"	179396.24611377
"Leocottus kesslerii"	81196.6685046988
"Nemadoras humeralis"	44514.796593754
"Brachyhypopomus pinnicaudatus"	4281724.06385725
"Parodon apolinari"	97992.3030728452
"Acipenser brevirostrum Canada subpopulation"	22119.8185874452
"Lebiasina uruyensis"	11462.7152614532
"Distichodus microps"	697.340939084205
"Lepidosiren paradoxa"	11047825.0281439
"Pseudocurimata patiae"	275.585281245723
"Microphilypnus macrostoma"	1348127.85551064
"Pangio superba"	742118.464740084
"Pimelodella ignobilis"	1474.50071659053
"Spatuloricaria curvispina"	3796.07863969954
"Acrobrycon ortii"	1700.40965708637
"Barbonymus platysoma"	253.996668687756
"Rasbora spilotaenia"	43850.5656863705
"Mchenga cyclicos"	143.417075778721
"Romanogobio parvus"	27836.6991728286
"Brachyhypopomus bullocki"	2413848.44046228
"Fundulopanchax kamdemi"	3940.09639240954
"Cyphocharax corumbae"	47743.3384107748
"Deltistes luxatus"	23209.7757549598
"Rasbora nematotaenia"	19885.6553193072
"Paraloricaria agastor"	5278.46005984018
"Cambeva pascuali"	19143.8330686311
"Chilatherina bulolo"	11687.8061976857
"Melanorivulus jalapensis"	6820.65891004345
"Trichomycterus itacarambiensis"	1931.24426347673
"Enteromius sublineatus"	966174.073683842
"Protopterus amphibius"	220781.354917311
"Oligosarcus longirostris"	19342.4716702458
"Mylochromis mollis"	909.195082858721
"Takifugu obscurus"	1393634.22231139
"Astyanax aramburui"	2295.02908954803
"Philypnodon grandiceps"	386102.525935593
"Hyphessobrycon oritoensis"	1975.1902863695
"Hypsolebias carlettoi"	1892.84548652981
"Australoheros scitulus"	229167.529097286
"Labeobarbus werneri"	157445.165731603
"Anablepsoides lungi"	167187.350552133
"Gulaphallus falcifer"	217.519545675708
"Guianacara geayi"	96736.7038340133
"Clarias pachynema"	1287651.6482128
"Rineloricaria anhaguapitan"	1606.95578410375
"Erotelis smaragdus"	3583980.74926507
"Leporinus acutidens"	21924.328802964
"Corydoras noelkempffi"	552.717620413095
"Cottus rhenanus"	168475.139935938
"Hemirhamphodon sesamum"	9546.34645181502
"Serrasalmus geryi"	108678.846738779
"Nemacheilus spiniferus"	640607.860379599
"Devario xyrops"	8315.49514180542
"Merodoras nheco"	17151.8974510025
"Salmostoma bacaila"	101129.007483268
"Pareutropius buffei"	129941.135183951
"Acipenser oxyrinchus South Atlantic subpopulation"	35807.2430625473
"Oreichthys duospilus"	2564.84733980913
"Pomatoschistus microps"	777841.3247607
"Gobiobotia longibarba"	361456.043859374
"Cynolebias microphthalmus"	2108.38617024127
"Clarias gabonensis"	1112205.64601971
"Trigonostigma hengeli"	134420.206448429
"Tridensimilis brevis"	373638.615604432
