"species"	"range.size.km2"
"Eriocaulon bongense"	2988410.11696715
"Eriocaulon cuspidatum"	161576.378706931
"Marsilea schelpeana"	18655.3140140976
"Lysimachia liukiuensis"	784.55258450787
"Pycreus mortonii"	1858169.91420374
"Culcasia sapinii"	883974.785886516
"Eragrostis subsecunda"	86509.4358412773
"Bonnaya oppositifolia"	1204985.96982252
"Klackenbergia stricta"	2872.9897404661
"Panicum sumatrense"	28380.0922414
"Xyris complanata"	112220.196215308
"Cullen americanum"	495534.946983296
"Dopatrium nudicaule"	1204985.96982053
"Bolbitis aspleniifolia"	49719.8990722657
"Juncus maroccanus"	17.6556889916342
"Bolbitis subcrenata"	333738.308070957
"Rhynchospora triflora"	6281358.73459275
"Hydrobryum minutale"	4268.23547607005
"Isoetes microvela"	10163.755282395
"Lysimachia peploides"	4998.86437609126
"Exaculum pusillum"	703852.278327558
"Podostemum munnarense"	5893.69095839701
"Barclaya longifolia"	52985.9340394497
"Syngonanthus peruvianus"	3318.22940368992
"Carex microcarpa"	31391.6994089534
"Lemna yungensis"	1528.35421581636
"Cyperus michelianus"	18984437.3391045
"Elaphoglossum nilgiricum"	198053.10541918
"Nymphoides sivarajanii"	13116.5891814582
"Macropodiella heteromorpha"	582987.083900939
"Eleocharis spiralis"	1204985.96974375
"Lasia spinosa"	9049365.00024035
"Pluchea rufescens"	7951.44978133478
"Juncus mertensianus"	2951684.73634619
"Hygrophila velata"	3277.09123890938
"Platanthera clavellata"	7356559.84676476
"Calamagrostis parsana"	21617.0670687149
"Culcasia tenuifolia"	3055141.97081347
"Mimulus dentatus"	157754.155615047
"Fimbristylis complanata"	12677563.2977998
"Callitriche stagnalis"	4885922.3623603
"Ischaemum jayachandranii"	3453.74766549802
"Fuirena ecklonii"	35873.0094419387
"Ammannia cryptantha"	9847.71662406811
"Elatine alsinastrum"	5359019.04724063
"Eleocharis wadoodii"	29732.8949948656
"Najas madagascariensis"	4871.28983625388
"Cyperus cyprius"	9452.19551280033
"Zeylanidium subulatum"	66377.3597901169
"Equisetum fluviatile"	8664157.67578624
"Nymphaea divaricata"	1719712.0187985
"Oryza longistaminata"	22753224.9924055
"Oenanthe fistulosa"	3133705.76020764
"Terniopsis brevis"	655866.267911273
"Lemna gibba"	12367519.8543583
"Hydrobryum griffithii"	5403670.39268592
"Moraea stagnalis"	37701.3734099748
"Eryngium variifolium"	19959.112235497
"Saxicolella laciniata"	22762.9372969968
"Eclipta leiocarpa"	907.525513270981
"Fimbristylis salbundia"	43661.2405047621
"Hydrostachys perrieri"	689.511527796718
"Pleuropogon refractus"	198499.550820248
"Kyllinga melanosperma"	1017903.22414727
"Myosotis atlantica"	26195.3121968394
"Saxicolella flabellata"	1725511.04493018
"Typha elephantina"	14755821.9859632
"Fimbristylis hirsutifolia"	24839.6917485708
"Eriocaulon rouxianum"	23711.081909783
"Sagittaria latifolia"	5258079.83828606
"Alisma gramineum"	13040857.0709784
"Anagallis elegantula"	2464548.84922794
"Ranunculus granatensis"	165344.607138249
"Tylostigma herminioides"	1321.18053648664
"Diospyros cinnamomoides"	38961.556270389
"Paspalidium punctatum"	58597.361707455
"Allium schmitzii"	34017.5290109905
"Isoetes melanotheca"	47667.5707648808
"Peponidium anoveanum"	5551.70105385446
"Ophioglossum lusitanicum"	1204985.96981405
"Ranunculus flammula"	6014369.33089786
"Carpha glomerata"	149097.972708608
"Rumex ginii"	43075.5073236971
"Galium ascendens"	21298.7519264162
"Isachne swaminathanii"	82257.5412775976
"Saxicolella marginalis"	1465501.78694164
"Pneumatopteris humbertii"	8697.10628893865
"Persicaria strigosa"	14268.2900709671
"Culcasia orientalis"	856999.104009018
"Lasthenia glaberrima"	153751.793545382
"Eleocharis retroflexa"	1041202.01296964
"Eriocaulon aethiopicum"	15201.3027243203
"Cyanotis arcotensis"	1057883.5524651
"Eriocaulon deightonii"	182304.344906768
"Limnophila laxa"	4018612.69357515
"Aedesia glabra"	4909055.044164
"Eriocaulon apetalum"	70888.9298594746
"Eriocaulon fluviatile"	490288.104107477
"Eriocaulon anshiense"	32323.177980854
"Paepalanthus bosseri"	1371.5346086077
"Fimbristylis nutans"	206821.410669819
"Senecio wightii"	139443.356742399
"Inula perrieri"	9102.3803232775
"Marsilea minuta"	30317199.8447393
"Ottelia kunenensis"	2944394.45380265
"Leptodesmia bojeriana"	5257.6285165501
"Lipocarpha chinensis"	1158614.68238301
"Rumex algeriensis"	35205.7641090666
"Trichophorum subcapitatum"	21196.4157945544
"Hydrobryum somranii"	655866.267911273
"Utricularia foveolata"	28898.4844334912
"Juncus exsertus"	58703.4984506043
"Burmannia disticha"	252045.798068107
