"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "AnnuMeanTemp" "Migration_type" "Migration_dist" "MISSING_ALL_TRAITS"
"Alburnus alburnus" "Alburnus alburnus (Linnaeus, 1758)" "SPECIES" "accepted" "Alburnus alburnus (Linnaeus, 1758)" "Alburnus" "Cyprinidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "No" "LC" "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7213077.00336118 250 4.253526855 0.559971056 0.540985824 0.559971056 0.441100168 0.429576461 0.2766026 0.152191702 1.942321838 NA "fe2" NA "ma2" NA "ls1" "Omnivorous" NA NA NA NA NA NA NA NA "bentic" "wc" "phylith" "eury" "eury" "frb" NA NA NA "pot" "short" "NO"
"Alburnus arborella" "Alburnus arborella (Bonaparte, 1841)" "SPECIES" "accepted" "Alburnus arborella (Bonaparte, 1841)" "Alburnus" "Cyprinidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "Yes" "CR" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 129721.996692659 127 4.088881818 0.354663636 0.611174997 0.381927273 0.458499322 0.442709091 0.145736364 0.162780667 2.158013913 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus belvica" "Alburnus belvica Karaman, 1924" "SPECIES" "accepted" "Alburnus belvica Karaman, 1924" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 318.662821025835 220 4.03104469 0.637553245 0.614438664 0.6943181 0.337188803 0.419771136 0.340625226 0.168893506 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus chalcoides" "Alburnus chalcoides (Güldenstädt, 1772)" "SPECIES" "accepted" "Alburnus chalcoides (Güldenstädt, 1772)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 627072.093379888 400 4.304443236 0.516448787 0.499901961 0.555920251 0.568627451 0.478271471 0.328975749 0.142962963 2.427996763 NA "fe1" NA "ma1" NA "ls1" NA NA NA NA NA NA NA NA NA "bentic" "wc" NA NA "limno" "frb" NA NA NA "pot" "medium" "NO"
"Alburnus escherichii" "Alburnus escherichii Steindachner, 1897" "SPECIES" "accepted" "Alburnus escherichii Steindachner, 1897" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Alburnus hohenackeri" "Alburnus hohenackeri Kessler, 1877" "SPECIES" "accepted" "Alburnus hohenackeri Kessler, 1877" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 283365.560984887 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus istanbulensis" "Alburnus istanbulensis Battalgil, 1941" "SPECIES" "accepted" "Alburnus istanbulensis Battalgil, 1941" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21055.0162189399 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus leobergi" "Alburnus leobergi Freyhof & Kottelat, 2007" "SPECIES" "accepted" "Alburnus leobergi Freyhof & Kottelat, 2007" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 169942.314930748 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus macedonicus" "Alburnus macedonicus Karaman, 1928" "SPECIES" "accepted" "Alburnus macedonicus Karaman, 1928" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 42.0671580095062 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus mandrensis" "Alburnus mandrensis (Drensky, 1943)" "SPECIES" "accepted" "Alburnus mandrensis (Drensky, 1943)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4624.22609827591 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus mento" "Alburnus mento (Heckel, 1837)" "SPECIES" "accepted" "Alburnus mento (Heckel, 1837)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2258.4775209668 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Omnivorous" NA NA NA NA NA NA NA NA NA NA "lith" "eury" "limno" NA NA NA NA "pot" NA "NO"
"Alburnus mentoides" "Alburnus mentoides Kessler, 1859" "SPECIES" "accepted" "Alburnus mentoides Kessler, 1859" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14229.3561012509 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus neretvae" "Alburnus neretvae Buj, Sanda & Perea, 2010" "SPECIES" "accepted" "Alburnus neretvae Buj, Sanda & Perea, 2010" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11407.1219505593 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus ohridanus" "Alburnus ohridanus Karaman, 1928" "SPECIES" "homotypic synonym" "Alburnoides ohridanus (Karaman, 1928)" "Alburnoides" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 348.39331223541 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus sarmaticus" "Alburnus sarmaticus Freyhof & Kottelat, 2007" "SPECIES" "accepted" "Alburnus sarmaticus Freyhof & Kottelat, 2007" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 184597.95798612 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus schischkovi" "Alburnus schischkovi (Drensky, 1943)" "SPECIES" "accepted" "Alburnus schischkovi (Drensky, 1943)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2693.03843230841 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus scoranza" "Alburnus scoranza Heckel & Kner, 1857" "SPECIES" "accepted" "Alburnus scoranza Heckel & Kner, 1857" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15147.8528337574 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus strumicae" "Alburnus strumicae Karaman, 1955" "SPECIES" "synonym" "Alburnus alburnus (Linnaeus, 1758)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "No" "LC" "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7213077.00336118 250 4.253526855 0.559971056 0.540985824 0.559971056 0.441100168 0.429576461 0.2766026 0.152191702 1.942321838 NA "fe2" NA "ma2" NA "ls1" "Omnivorous" NA NA NA NA NA NA NA NA "bentic" "wc" "phylith" "eury" "eury" "frb" NA NA NA "pot" "short" "NO"
"Alburnus thessalicus" "Alburnus thessalicus Stephanidis, 1950" "SPECIES" "accepted" "Alburnus thessalicus Stephanidis, 1950" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 57553.8836316854 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus vistonicus" "Alburnus vistonicus Freyhof & Kottelat, 2007" "SPECIES" "accepted" "Alburnus vistonicus Freyhof & Kottelat, 2007" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1215.44764852344 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alburnus volviticus" "Alburnus volviticus Freyhof & Kottelat, 2007" "SPECIES" "accepted" "Alburnus volviticus Freyhof & Kottelat, 2007" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2117.48447142064 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alosa agone" "Alosa agone (Scopoli, 1786)" "SPECIES" "accepted" "Alosa agone (Scopoli, 1786)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" "Yes" "VU" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 856.093943299423 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "pelagic" NA NA NA NA "fre" NA NA NA "nom" NA "NO"
"Alosa algeriensis" "Alosa algeriensis Regan, 1916" "SPECIES" "accepted" "Alosa algeriensis Regan, 1916" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "DD" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 149191.771333884 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alosa alosa" "Alosa alosa (Linnaeus, 1758)" "SPECIES" "accepted" "Alosa alosa (Linnaeus, 1758)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" NA "No" "RE" "LC" "REGIONALLY_EXTINCT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 716582.85828129 830 3.910500536 0.531244891 0.386758926 0.425779382 0.779108774 0.546883987 0.144566277 0.158360041 3.053753725 NA "fe3" NA "ma5" NA "ls2" NA NA NA NA NA NA NA NA NA "pelagic" "wc" NA "rheo" "rheo" "fbm" NA NA NA "dia" "long" "NO"
"Alosa caspia" "Alosa caspia (Eichwald, 1838)" "SPECIES" "accepted" "Alosa caspia (Eichwald, 1838)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 651472.175800941 NA NA NA NA NA NA NA NA NA NA NA NA NA "ma1" NA "ls1" NA NA NA NA NA NA NA NA NA "pelagic" "wc" NA NA "limno" "fbm" NA NA NA "dia" NA "NO"
"Alosa fallax" "Alosa fallax (Lacepède, 1803)" "SPECIES" "accepted" "Alosa fallax (Lacepède, 1803)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" "No" "DD" "LC" "REGIONALLY_EXTINCT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1061630.9294376 600 3.626264914 0.584315807 0.36249818 0.546593042 0.866203692 0.471669221 0.192536818 0.1380103 3.533629851 NA "fe3" NA "ma5" NA "ls2" NA NA NA NA NA NA NA NA NA "pelagic" "wc" NA "rheo" "rheo" "fre" NA NA NA "dia" "medium" "NO"
"Alosa immaculata" "Alosa immaculata Bennett, 1835" "SPECIES" "accepted" "Alosa immaculata Bennett, 1835" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 232782.526405616 390 3.967715852 0.571431389 0.398685394 0.52948369 0.744037169 0.460556936 0.212420621 0.132018967 3.227885274 NA "fe3" NA "ma1" NA "ls1" NA NA NA NA NA NA NA NA NA "pelagic" "wc" NA NA "limno" "fbm" NA NA NA "dia" NA "NO"
"Alosa kessleri" "Alosa kessleri (Grimm, 1887)" "SPECIES" "accepted" "Alosa kessleri (Grimm, 1887)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 727234.05064366 520 4.093582164 0.592348543 0.356489331 0.540559041 0.686115171 0.514660529 0.209181448 0.127294844 2.737377378 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alosa killarnensis" "Alosa killarnensis Regan, 1916" "SPECIES" "accepted" "Alosa killarnensis Regan, 1916" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21.1870085368125 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alosa macedonica" "Alosa macedonica (Vinciguerra, 1921)" "SPECIES" "accepted" "Alosa macedonica (Vinciguerra, 1921)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 115.113440366648 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "wc" NA NA "limno" NA NA NA NA NA NA "NO"
"Alosa maeotica" "Alosa maeotica (Grimm, 1901)" "SPECIES" "accepted" "Alosa maeotica (Grimm, 1901)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 152834.668640224 NA NA NA NA NA NA NA NA NA NA NA NA NA "ma1" NA "ls1" NA NA NA NA NA NA NA NA NA "pelagic" "wc" NA NA "limno" "fbm" NA NA NA "nom" NA "NO"
"Alosa tanaica" "Alosa tanaica (Grimm, 1901)" "SPECIES" "accepted" "Alosa tanaica (Grimm, 1901)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 101568.785306309 246 3.657398926 0.629749595 0.440233491 0.563817703 0.746442904 0.502165486 0.246432995 0.155051745 2.504639616 NA NA NA "ma1" NA "ls1" NA NA NA NA NA NA NA NA NA "pelagic" NA NA NA "limno" "fbm" NA NA NA "dia" NA "NO"
"Alosa vistonica" "Alosa vistonica Economidis & Sinis, 1986" "SPECIES" "accepted" "Alosa vistonica Economidis & Sinis, 1986" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 45.6178493745879 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Alosa volgensis" "Alosa volgensis (Berg, 1913)" "SPECIES" "accepted" "Alosa volgensis (Berg, 1913)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 465969.609780304 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Ambloplites rupestris" "Ambloplites rupestris (Rafinesque, 1817)" "SPECIES" "accepted" "Ambloplites rupestris (Rafinesque, 1817)" "Ambloplites" "Centrarchidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2386331.29782651 430 2.514466546 0.524442688 0.385614211 0.417820293 0.497698274 0.607382193 0.342235628 0.196628382 2.313312287 11000 "fe2" 3 "ma2" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "poly" NA "rheo" "fre" -9.5 28.7 9.6 NA NA "NO"
"Ameiurus melas" "Ameiurus melas (Rafinesque, 1820)" "SPECIES" "accepted" "Ameiurus melas (Rafinesque, 1820)" "Ameiurus" "Ictaluridae" "Siluriformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "NEO" NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4468895.89694886 660 4.10148913 0.48507337 0.210539107 0.404241848 0.326590325 0.570236413 0.389497283 0.157155275 2.213600411 5495 "fe2" 2.5 "ma3" 5.5 "ls2" "Omnivorous" 1 1 0 1 1 1 0 0 "demersal" "ben" "lith" "limno" "limno" "fre" -7.7 32 12.15 "nom" NA "NO"
"Ameiurus nebulosus" "Ameiurus nebulosus (Lesueur, 1819)" "SPECIES" "accepted" "Ameiurus nebulosus (Lesueur, 1819)" "Ameiurus" "Ictaluridae" "Siluriformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2592343 550 3.969638561 0.463754674 0.268012891 0.345555201 0.503887887 0.490174198 0.347816005 0.153249389 1.839310528 13000 "fe1" 2.5 "ma2" 11 "ls2" "Omnivorous" 1 1 1 1 1 1 0 0 "demersal" "ben" "lith" "limno" "limno" "frb" -8.3 28.1 9.9 "nom" NA "NO"
"Anaecypris hispanica" "Anaecypris hispanica (Steindachner, 1866)" "SPECIES" "accepted" "Anaecypris hispanica (Steindachner, 1866)" "Anaecypris" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 82403.232707537 80 5.021763152 0.386596205 0.536024918 0.272495796 0.315937941 0.544991593 0.23537513 0.122216057 3.399975318 NA NA NA NA NA NA "Omnivorous" NA NA NA NA NA NA NA NA "pelagic" "wc" NA "rheo" "eury" "fre" NA NA NA NA NA "NO"
"Anaecypris macedonicus" "Anaecypris macedonicus (Steindachner, 1892)" "SPECIES" "homotypic synonym" "Pachychilon macedonicum (Steindachner, 1892)" "Pachychilon" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "DD" "DATA_DEFICIENT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 33954.6272453211 150 3.204967111 0.489809974 0.487789015 0.387776185 0.218757114 0.432211728 0.23213583 0.130830998 2.053007436 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Anguilla anguilla" "Anguilla anguilla (Linnaeus, 1758)" "SPECIES" "accepted" "Anguilla anguilla (Linnaeus, 1758)" "Anguilla" "Anguillidae" "Anguilliformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "No" "CR" "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 13669974.7000748 1330 16.2191429 0.821233167 0.249665422 0.720516313 0.394942594 0.634091873 0.604546774 0.04466753 0 NA "fe3" NA "ma5" NA "ls3" "Omnivorous" NA NA NA NA NA NA NA NA "demersal" "ben" "pel" "limno" "eury" "fbm" NA NA NA "dia" "long" "NO"
"Aphanius almiriensis" "Aphanius almiriensis Kottelat, Barbieri & Stoumboudi, 2007" "SPECIES" "accepted" "Aphanius almiriensis Kottelat, Barbieri & Stoumboudi, 2007" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16270.9576737592 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Aphanius baeticus" "Aphanius baeticus Doadrio, Carmona & Fernández-Delgado, 2002" "SPECIES" "accepted" "Aphanius baeticus Doadrio, Carmona & Fernández-Delgado, 2002" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 30 2.970238095 0.511940476 0.544408151 0.595357143 0.267115526 0.53575 0.309583333 0.174302605 1.680793575 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
