"species" "scientificName" "taxonRank" "gbif_status" "gbif_accepted" "genus" "family" "order" "class" "phylum" "group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "Longevity_y" "Diet_Carniv" "Diet_Leaf" "Diet_Woody" "Diet_Parasit" "Diet_Other" "Diet_Gra" "Diet_Gat" "Diet_Aff" "Diet_Pff" "Temp_pref" "Drought" "pH_pref" "Respir_teg" "Respir_gil" "Respir_pls" "Respir_spi" "Respir_ves" "Respir_tap" "Respir_sur" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Elev_Nival" "Reproductive_mode" "Development" "Aqu_stage_egg" "Aqu_stage_lar" "Aqu_stage_nym" "Aqu_stage_pup" "Aqu_stage_adu" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Rhithral_pref" "Potamal_pref" "Flow_habitat" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_mil" "Substrate_mal" "Substrate_hpe" "Substrate_alg" "Substrate_mph" "Substrate_pom" "Substrate_woo" "Substrate_mad" "Substrate_oth" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "Geo_range"
"Nemoura costai" "Nemoura costai Aubert, 1953" "SPECIES" "homotypic synonym" "Protonemura costai (Aubert, 1953)" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura dubitans" "Nemoura dubitans Morton, 1894" "SPECIES" "accepted" "Nemoura dubitans Morton, 1894" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "CR" NA "VULNERABLE" 1 1 0 NA 1 1 0 NA 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 0 1 0 0 0 0 1 0 0 NA NA NA 1 0 0 0 0 0 0 1 1 1 0 0 0 "fic" "hemimetabolic" NA NA NA NA NA 0 0 0 5 0 5 0 0 0 0 0 0 0 0 10 0 1 1 "limnophil" 0 0 0 0 0 0 0 0 7 3 0 0 0 NA NA NA NA NA NA
"Nemoura erratica" "Nemoura erratica Claassen, 1936" "SPECIES" "accepted" "Nemoura erratica Claassen, 1936" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 1 0 0 0 0 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 0 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA 0 0 0 5 0 5 NA NA NA NA NA NA NA NA NA NA 1 NA "rheobiont" 0 0 0 0 3 0 0 0 1 4 2 0 0 NA NA NA NA NA NA
"Nemoura flaviscapa" "Nemoura flaviscapa Aubert, 1956" "SPECIES" "accepted" "Nemoura flaviscapa Aubert, 1956" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura flexuosa" "Nemoura flexuosa Aubert, 1949" "SPECIES" "accepted" "Nemoura flexuosa Aubert, 1949" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 0 1 0 0 0 0 1 0 0 "mixed" NA "acid" 1 0 0 0 0 0 0 1 1 1 1 0 0 "fic" "hemimetabolic" NA NA NA NA NA 0 0 0 5 0 5 0 0 3 4 3 0 0 0 0 0 5 1 "rheophil" 0 0 1 4 4 0 0 0 0 1 0 0 0 NA NA NA NA NA "moderate"
"Nemoura fulviceps" "Nemoura fulviceps Klapálek, 1902" "SPECIES" "accepted" "Nemoura fulviceps Klapálek, 1902" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 1 0 0 0 0 1 0 0 "cold" NA "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 NA "hemimetabolic" NA NA NA NA NA 0 0 0 5 0 5 2 3 2 2 1 0 0 0 0 0 NA NA "rheo_to_limnophil" 0 0 0 0 3 0 0 0 4 0 3 0 0 NA NA NA NA NA "very_wide"
"Nemoura fusca" "Nemoura fusca Kis, 1963" "SPECIES" "accepted" "Nemoura fusca Kis, 1963" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura guadarramensis" "Nemoura guadarramensis Aubert, 1952" "SPECIES" "homotypic synonym" "Amphinemura guadarramensis (Aubert, 1952)" "Amphinemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura hamata" "Nemoura hamata Kis, 1965" "SPECIES" "accepted" "Nemoura hamata Kis, 1965" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura hesperiae" "Nemoura hesperiae Consiglio, 1960" "SPECIES" "accepted" "Nemoura hesperiae Consiglio, 1960" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura hirpina" "Nemoura hirpina Consiglio, 1958" "SPECIES" "homotypic synonym" "Protonemura hirpina (Consiglio, 1958)" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura hispanica" "Nemoura hispanica Aubert, 1956" "SPECIES" "homotypic synonym" "Protonemura hispanica (Aubert, 1956)" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura ichnusae" "Nemoura ichnusae Consiglio, 1957" "SPECIES" "homotypic synonym" "Protonemura ichnusae (Consiglio, 1957)" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura illiesi" "Nemoura illiesi Mendl, 1968" "SPECIES" "accepted" "Nemoura illiesi Mendl, 1968" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura italica" "Nemoura italica Aubert, 1954" "SPECIES" "homotypic synonym" "Protonemura italica (Aubert, 1954)" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura kownackorum" "Nemoura kownackorum Sowa, 1970" "SPECIES" "accepted" "Nemoura kownackorum Sowa, 1970" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura lacustris" "Nemoura lacustris Pictet, 1865" "SPECIES" "accepted" "Nemoura lacustris Pictet, 1865" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 NA "hemimetabolic" NA NA NA NA NA 0 0 0 5 0 5 0 2 4 2 1 0 0 0 1 0 NA NA "rheo_to_limnophil" 0 0 3 4 3 0 0 0 0 0 0 0 0 NA NA NA NA NA "very_wide"
"Nemoura lagrecai" "Nemoura lagrecai Aubert, 1954" "SPECIES" "homotypic synonym" "Protonemura lagrecai (Aubert, 1954)" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura lateralis" "Nemoura lateralis Pictet, 1836" "SPECIES" "homotypic synonym" "Protonemura lateralis (Pictet, 1836)" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura linguata" "Nemoura linguata Navás, 1918" "SPECIES" "accepted" "Nemoura linguata Navás, 1918" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura longicauda" "Nemoura longicauda Kis, 1964" "SPECIES" "accepted" "Nemoura longicauda Kis, 1964" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura lucana" "Nemoura lucana Nicolai & Fochetti, 1991" "SPECIES" "accepted" "Nemoura lucana Nicolai & Fochetti, 1991" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura macrura" "Nemoura macrura Aubert, 1953" "SPECIES" "homotypic synonym" "Protonemura macrura (Aubert, 1953)" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura marginata" "Nemoura marginata Pictet, 1836" "SPECIES" "accepted" "Nemoura marginata Pictet, 1836" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 0 1 0 0 0 0 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 1 1 1 0 0 NA "hemimetabolic" NA NA NA NA NA 0 0 0 5 0 5 6 2 1 1 0 0 0 0 0 0 2 1 "rheophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "moderate"
"Nemoura mattheyi" "Nemoura mattheyi Aubert, 1956" "SPECIES" "homotypic synonym" "Protonemura mattheyi (Aubert, 1956)" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura meyeri" "Nemoura meyeri Pictet, 1841" "SPECIES" "homotypic synonym" "Protonemura meyeri (Pictet, 1841)" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura minima" "Nemoura minima Aubert, 1946" "SPECIES" "accepted" "Nemoura minima Aubert, 1946" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "NT" NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 1 0 0 0 0 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 0 1 1 0 0 NA "hemimetabolic" NA NA NA NA NA 0 0 0 5 0 5 0 3 7 0 0 0 0 0 0 0 4 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "small"
"Nemoura monilicornis" "Nemoura monilicornis Pictet, 1841" "SPECIES" "homotypic synonym" "Brachyptera monilicornis (Pictet, 1841)" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura monticola" "Nemoura monticola Raušer, 1965" "SPECIES" "accepted" "Nemoura monticola Raušer, 1965" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura mortoni" "Nemoura mortoni Ris, 1902" "SPECIES" "accepted" "Nemoura mortoni Ris, 1902" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 1 0 0 0 1 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 0 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA 0 0 0 5 0 5 4 3 2 0 0 0 0 0 1 0 2 1 "rheophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "wide"
"Nemoura moselyi" "Nemoura moselyi Despax, 1934" "SPECIES" "accepted" "Nemoura moselyi Despax, 1934" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 1 0 0 0 0 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 0 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA 0 0 0 5 0 5 2 5 3 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "moderate"
"Nemoura navacerrada" "Nemoura navacerrada Aubert, 1954" "SPECIES" "homotypic synonym" "Protonemura navacerrada Aubert, 1954" "Protonemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura navasi" "Nemoura navasi Aubert, 1953" "SPECIES" "heterotypic synonym" "Nemoura fulviceps Klapálek, 1902" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura neglecta" "Nemoura neglecta Albarda, 1889" "SPECIES" "homotypic synonym" "Rhabdiopteryx neglecta (Albarda, 1889)" "Rhabdiopteryx" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura nigra" "Nemoura nigra Olivier, 1811" "SPECIES" "homotypic synonym" "Leuctra nigra (Olivier, 1811)" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura nitida" "Nemoura nitida Pictet, 1935" "SPECIES" NA "unresolved_accepted_14251" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura obtusa" "Nemoura obtusa Ris, 1902" "SPECIES" "accepted" "Nemoura obtusa Ris, 1902" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "NT" NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 0 1 0 0 0 0 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 0 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA 0 0 0 5 0 5 3 4 3 0 0 0 0 0 0 0 2 1 "rheophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "moderate"
"Nemoura oropensis" "Nemoura oropensis Ravizza & Ravizza Dematteis, 1980" "SPECIES" "accepted" "Nemoura oropensis Ravizza & Ravizza Dematteis, 1980" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nemoura ovoidalis" "Nemoura ovoidalis Kis, 1965" "SPECIES" "accepted" "Nemoura ovoidalis Kis, 1965" "Nemoura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
