"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyMass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Verticality" "MajorHabitatSum" "HabitatBreadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "Venomous" "Dorsal_colour" "Dorsal_pattern" "Foraging_mode" "Shape_pupil" "Fangs" "Sex_determinism" "Body_temp" "MISSING_ALL_TRAITS"
"Podarcis milensis" "Podarcis milensis (Bedriaga, 1882)" "SPECIES" "accepted" "Podarcis milensis (Bedriaga, 1882)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 24200 9.77237221 75 1.73 "oviparous" NA 1.095 6.11266666666667 "Diurnal" "Carnivorous" 1 0 0 0 0 0 1 0.5 4 NA 5.62776e-05 0.001657042 0 0 17.6 419.5588623 5120.6 26.004547 375 NA "No" "Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.95 "NO"
"Podarcis muralis" "Podarcis muralis (Laurenti, 1768)" "SPECIES" "accepted" "Podarcis muralis (Laurenti, 1768)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "SPEED2ZERO" "INN" "No" "LC" "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 2976600 10.96478196 78 4.93 "oviparous" NA 2.5 16 "Diurnal" "Carnivorous" 1 0 0 1 0 0 1 0.75 5 NA 0.008477236 0.165314065 0.074538268 9.65262e-05 10.27 842.5624031 6610.5 17.373975 1400 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.2 "NO"
"Podarcis muralis subsp. nigriventris" "Podarcis muralis nigriventris Bonaparte, 1838" "SUBSPECIES" "accepted" "Podarcis muralis nigriventris Bonaparte, 1838" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "InfoSpecies" "NEO" NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 845548 68.8807058319698 99.464 4.1436 "oviparous" NA 1.35333333333333 6.08933333333333 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.61 3.16 NA 0.0047059786 0.11279915372 0.04541929552 0.013510170584 15.4030469996 636.571208488 5577.74936068 24.2561272644 836.7550853228 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.756 "YES"
"Podarcis peloponnesiaca" "Podarcis peloponnesiacus (Bibron & Bory, 1833)" "SPECIES" "accepted" "Podarcis peloponnesiacus (Bibron & Bory, 1833)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 72600 14.12537545 85 3.48 "oviparous" NA 1.16166666666667 5.77266666666667 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.75 3 NA 0.001962679 0.087124854 0.141510656 0 15.36 706.093337 6387.4 21.121083 800 NA "No" "Black/Brown/Yellow" "Blotched" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33 "NO"
"Podarcis peloponnesiacus" "Podarcis peloponnesiacus (Bibron & Bory, 1833)" "SPECIES" "accepted" "Podarcis peloponnesiacus (Bibron & Bory, 1833)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 72600 14.12537545 85 3.48 "oviparous" NA 1.28266666666667 5.65666666666667 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.75 3 NA 0.001962679 0.087124854 0.141510656 0 15.36 706.093337 6387.4 21.121083 800 NA "No" "Black/Brown" "Blotched" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33 "NO"
"Podarcis pityusensis" "Podarcis pityusensis (Boscá, 1883)" "SPECIES" "accepted" "Podarcis pityusensis (Boscá, 1883)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 48400 12.58925412 82 2.65 "oviparous" NA 1.75 18 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0.75 3 NA 0.001750573 0.016201035 0.002633575 0 16.6 463.5520873 4641.7 25.424513 240 NA "No" "Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34.2 "NO"
"Podarcis raffonei" "Podarcis raffonei (Mertens, 1952)" "SPECIES" "accepted" "Podarcis raffonei (Mertens, 1952)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 48400 14.12538 85 6 "oviparous" NA 1.191 7.664 "Diurnal" "Carnivorous" 1 1 0 0 0 0 1 0.5 2 NA 0.001905811 0.054668403 0.013698465 0 15.98348996 680.4657216 5417.081537 21.802235 150 NA "No" "Brown/Yellow" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.522 "NO"
"Podarcis sicula" "Podarcis siculus (Rafinesque-Schmaltz, 1810)" "SPECIES" "accepted" "Podarcis siculus (Rafinesque-Schmaltz, 1810)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" "NEO" "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 859100 16.59586907 90 5.7 "oviparous" NA 1 13 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.5 5 NA 0.011238099 0.130471803 0.046874898 0 13.52 813.3922914 6275.2 21.16276 1100 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.25 "NO"
"Podarcis siculus" "Podarcis siculus (Rafinesque-Schmaltz, 1810)" "SPECIES" "accepted" "Podarcis siculus (Rafinesque-Schmaltz, 1810)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "InfoSpecies" "NEO" "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 859100 16.59586907 90 5.7 "oviparous" NA 1 13 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.5 5 NA 0.011238099 0.130471803 0.046874898 0 13.52 813.3922914 6275.2 21.16276 1100 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.25 "NO"
"Podarcis taurica" "Podarcis tauricus (Pallas, 1814)" "SPECIES" "accepted" "Podarcis tauricus (Pallas, 1814)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1258400 17.37800829 91 4.785 "oviparous" NA 2.29166666666667 10 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.005082765 0.215702432 0.082360704 0.002780286 11.36 645.2777945 7763.5 19.656362 1190 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.9 "NO"
"Podarcis tauricus" "Podarcis tauricus (Pallas, 1814)" "SPECIES" "accepted" "Podarcis tauricus (Pallas, 1814)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1258400 17.37800829 91 4.785 "oviparous" NA 2.29166666666667 10 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.005082765 0.215702432 0.082360704 0.002780286 11.36 645.2777945 7763.5 19.656362 1190 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.9 "NO"
"Podarcis tiliguerta" "Podarcis tiliguerta (Gmelin, 1789)" "SPECIES" "accepted" "Podarcis tiliguerta (Gmelin, 1789)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 96800 15.13561248 87 9 "oviparous" NA 1.70033333333333 15 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 5 NA 0.002670745 0.055555611 0.041116814 0 14.62 695.7061405 5148.7 23.324347 900 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.8 "NO"
"Podarcis vaucheri" "Podarcis vaucheri (Boulenger, 1905)" "SPECIES" "accepted" "Podarcis vaucheri (Boulenger, 1905)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 822800 5.011872336 60 3 "oviparous" NA 1.025 4.96933333333333 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 4 NA 0.006431998 0.257327354 0.050693954 0.015423283 15.51 467.9501761 6102.4 24.510944 2050 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.55 "NO"
"Podarcis wagleriana" "Podarcis waglerianus Gistel, 1868" "SPECIES" "accepted" "Podarcis waglerianus Gistel, 1868" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 84700 10.23292992 76 4 "oviparous" NA 1.07333333333333 6.92 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 4 NA 0.007487373 0.121077523 0.012731742 0 16.05 527.8594242 5377.5 24.101277 800 NA "No" "Brown/Yellow" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.734 "NO"
"Podarcis waglerianus" "Podarcis waglerianus Gistel, 1868" "SPECIES" "accepted" "Podarcis waglerianus Gistel, 1868" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 84700 10.23292992 76 4 "oviparous" NA 1.03166666666667 6.668 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 4 NA 0.007487373 0.121077523 0.012731742 0 16.05 527.8594242 5377.5 24.101277 800 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.752 "NO"
"Psammodromus algirus" "Psammodromus algirus (Linnaeus, 1758)" "SPECIES" "accepted" "Psammodromus algirus (Linnaeus, 1758)" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1863400 19.498446 95 5.35 "oviparous" NA 1.04166666666667 5 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.75 3 NA 0.005997752 0.201470962 0.042647025 0.024739248 14.67 518.3708314 6149.6 25.075916 1305 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.75 "NO"
"Psammodromus blanci" "Psammodromus blanci (Lataste, 1880)" "SPECIES" "accepted" "Psammodromus blanci (Lataste, 1880)" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "NE" "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 363000 2.454708916 47 3 "oviparous" NA 0.933333333333334 4.28466666666667 "Diurnal" "Carnivorous" 1 0 1 0 0 0 0 0.75 3 NA 0.00799454 0.267339061 0.022610709 3.42232e-05 15.55 441.8984661 6306.8 22.873123 979 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.0136 "NO"
"Psammodromus hispanicus" "Psammodromus hispanicus Fitzinger, 1826" "SPECIES" "accepted" "Psammodromus hispanicus Fitzinger, 1826" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 871200 4.168693835 56 3.25 "oviparous" NA 0.416666666666667 0.916666666666667 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.007097486 0.196392401 0.057382622 0 13.42 653.8151956 6469.2 23.393492 850 NA "No" "Black/Brown" "Blotched" "Mixed" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.75 "NO"
"Psammodromus jeanneae" "Psammodromus jeanneae Busack, Salvador & Lawson, 2006" "SPECIES" "synonym" "Psammodromus algirus (Linnaeus, 1758)" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1863400 19.498446 95 5.35 "oviparous" NA 1.04166666666667 5 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.75 3 NA 0.005997752 0.201470962 0.042647025 0.024739248 14.67 518.3708314 6149.6 25.075916 1305 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.75 "NO"
"Psammodromus manuelae" "Psammodromus manuelae Busack, Salvador & Lawson, 2006" "SPECIES" "synonym" "Psammodromus algirus (Linnaeus, 1758)" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1863400 19.498446 95 5.35 "oviparous" NA 1.04166666666667 5 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.75 3 NA 0.005997752 0.201470962 0.042647025 0.024739248 14.67 518.3708314 6149.6 25.075916 1305 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.75 "NO"
"Pseudopus apodus" "Pseudopus apodus (Pallas, 1775)" "SPECIES" "accepted" "Pseudopus apodus (Pallas, 1775)" "Pseudopus" "Anguidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 3133900 588.8436554 580 8.65 "oviparous" NA 3 54 "Diurnal" "Carnivorous" 1 1 0 1 0 0 0 0.5 4 NA 0.00585729 0.135239391 0.060367698 0.129738255 11.5 528.7868549 8154.6 18.406586 1600 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 23.45 "NO"
"Rhinechis scalaris" "Rhinechis scalaris (Schinz, 1822)" "SPECIES" "synonym" "Zamenis scalaris (Schinz, 1822)" "Zamenis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 919600 386.6 1600 11.1052 "oviparous" NA 3.01166666666667 23 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0.5 3 NA 0.007302441 0.194441593 0.057255677 0 14.14031308 666.4607089 5863.803345 42.46075843 560.0683272 NA "No" "Black/Brown" "Banded/blotched/uniform" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 25.2096 "NO"
"Saurodactylus mauritanicus" "Saurodactylus mauritanicus (Duméril & Bibron, 1836)" "SPECIES" "accepted" "Saurodactylus mauritanicus (Duméril & Bibron, 1836)" "Saurodactylus" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 617100 0.9772372 34 1 "oviparous" NA 1.015 3.7 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 2 NA 0.003504737 0.197713767 0.005392212 0.040215931 15.79037163 269.9653972 6090.9877554 37.860894 950 NA "No" "Brown/Yellow" "Blotched" "AMB" "round (or oval)" "non-fanged" "TSD" 24.716 "NO"
"Scelarcis perspicillata" "Scelarcis perspicillata (Duméril & Bibron, 1839)" "SPECIES" "accepted" "Scelarcis perspicillata (Duméril & Bibron, 1839)" "Scelarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 326700 7.585776 60 3 "oviparous" NA 0.928333333333334 5 "Diurnal" "Carnivorous" 1 0 0 1 0 0 0 0.5 3 NA 0.00368805 0.237578112 0.060894518 0.042960189 15.15 393.8395291 6189.4 26.516837 1300 NA "No" "Brown/Yellow" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34.5 "NO"
"Scincus schneiderii" "Scincus schneiderii Daudin, 1802" "SPECIES" "homotypic synonym" "Eumeces schneiderii (Daudin, 1802)" "Eumeces" "Scincidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 5069900 159.682490270901 186 11 "oviparous" NA 2.75 18.332 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0.5 6 NA 0.004325744 0.11223464 0.019457128 0.121639921 15.82 294.9746863 836.2727 86.79772691 965.828331 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.1 "NO"
"Seps viridis" "Seps viridis Laurenti" "SPECIES" "homotypic synonym" "Lacerta viridis (Laurenti, 1768)" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 2347400 91.20108394 160 9.01 "oviparous" NA 2 10 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.75 4 NA 0.006464449 0.219550303 0.071100074 0.001243729 9.83 701.3585239 7830.3 17.978126 1100 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.9 "NO"
"Stenostoma rostratum" "Stenostoma rostratum Bocage, 1886" "SPECIES" "synonym" "Namibiana rostrata (Bocage, 1886)" "Namibiana" "Leptotyphlopidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96800 2.092249969 86.932 3.7228 "oviparous" NA 2.24833333333333 11.42 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 NA 0.001160347 0.092194271 0.079303378 0.462252798 10.1511911212 548.3640725 9576.3841792 20.5042158 993.8866694 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 28.7504 "NO"
"Stenostoma rostratum subsp. rostratum" "Stenostoma rostratum rostratum" "SUBSPECIES" "synonym" "Stenostoma rostratum septentrionale Svihla, 2005" "Stenostoma" "Leptotyphlopidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 777304 93.2188958741228 90.264 4.3784 "oviparous" NA 1.24333333333333 7.43266666666667 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.49 3.16 NA 0.0052348078 0.15181350132 0.0507414454 0.016788448608 14.2029744928 629.85967372 5955.7935424 23.1597418828 1122.174971464 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.55 "YES"
"Stenostoma rostratum subsp. schatzmayri" "Stenostoma rostratum schatzmayri Magistretti, 1941" "SUBSPECIES" "doubtful" "Stenostoma rostratum schatzmayri Magistretti, 1941" "Stenostoma" "Leptotyphlopidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 978648 32.21664850364 100.9 4.2146 "oviparous" NA 1.48166666666667 8.07333333333333 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.53 3.08 NA 0.0053060088 0.16053881944 0.04677823038 0.01588475808 14.87408513 601.489609452 5580.6004 23.54397756 1073.844005296 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.2088 "YES"
"Tarbophis fallax" "Tarbophis fallax Fleischmann, 1831" "SPECIES" "homotypic synonym" "Telescopus fallax Fleischmann, 1831" "Telescopus" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 2480500 186.2262937 488 6.5 "oviparous" NA 3.29166666666667 10 "Nocturnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 4 NA 0.006001182 0.151529795 0.052260162 0.050939611 16.3375 500.3715027 837.0776 0.5 1000 NA "Yes" "Black/Brown" "Banded/blotched" "ACT" "slit (or vertical elliptical)" "rear-fanged" "GSD (ZW/ZZ)" 24.97 "NO"
"Tarentola angustimentalis" "Tarentola angustimentalis Steindachner, 1891" "SPECIES" "accepted" "Tarentola angustimentalis Steindachner, 1891" "Tarentola" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 36300 13.18256739 80 1.92307692307692 "oviparous" NA 1.78266666666667 13.9484 "Nocturnal" "Carnivorous" 1 0 0 1 0 0 0 0.5 3 NA 0.000440988 0.001859259 0 0 17.9163224952 124.9825716 3929.28949156 31.391594 11.44577552 NA "No" "Brown/Yellow" "Blotched" "AMB" "round (or oval)" "non-fanged" "TSD" 27.4836 "NO"
"Tarentola boettgeri" "Tarentola boettgeri Steindachner, 1891" "SPECIES" "accepted" "Tarentola boettgeri Steindachner, 1891" "Tarentola" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 84700 10.71519305 60 1.5 "oviparous" NA 1.48266666666667 6.1 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.005639728 0.004570012 0 0 17.1225043632 200.9663334 4289.0516352 27.350587 890 NA "No" "Brown/Yellow" "Blotched" "AMB" "round (or oval)" "non-fanged" "TSD" 24.79 "NO"
"Tarentola delalandii" "Tarentola delalandii (Duméril & Bibron, 1836)" "SPECIES" "accepted" "Tarentola delalandii (Duméril & Bibron, 1836)" "Tarentola" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 36300 15.48816619 84 1.5 "oviparous" NA 1.89466666666667 7 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0.5 4 NA 0.00558404 0.009010995 0 0 17.920333504 374.3633549 3774.14643672 30.408832 1150 NA "No" "Black/Brown" "Blotched" "AMB" "round (or oval)" "non-fanged" "TSD" 23 "NO"
"Tarentola gomerensis" "Tarentola gomerensis Joger & Bischoff, 1983" "SPECIES" "accepted" "Tarentola gomerensis Joger & Bischoff, 1983" "Tarentola" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 12100 11.48153621 76 1.5 "oviparous" NA 1.57666666666667 7.704 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.000434833 0.005071642 0 0 17.6774216304 347.5417156 4155.62580876 44.641426 800 NA "No" "Brown/Yellow" "Blotched" "AMB" "round (or oval)" "non-fanged" "TSD" 26.28 "NO"
"Tarentola mauritanica" "Tarentola mauritanica (Linnaeus, 1758)" "SPECIES" "accepted" "Tarentola mauritanica (Linnaeus, 1758)" "Tarentola" "Phyllodactylidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "InfoSpecies" "NEO" "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 4065600 16.59586907 86 2 "oviparous" NA 3 14 "Cathemeral" "Carnivorous" 1 1 1 0 0 0 0 0.75 3 NA 0.005814756 0.153600602 0.033061955 0.05463186 15.9814360572 459.0596958 5687.5539478 27.21886 1250 NA "No" "Brown/Yellow" "Blotched" "Mixed" "round (or oval)" "non-fanged" "TSD" 22.6 "NO"
