"species"	"range.size.km2"
"Papilio oxynius"	54208.2247392525
"Protographium celadon"	111047.975383417
"Troides helena"	5820144.41616289
"Baronia brevicornis"	77701.1504215853
"Atrophaneura luchti"	2531.39325383727
"Pachliopta schadenbergi"	101400.693245463
"Bhutanitis thaidina"	161276.340117382
"Papilio garleppi"	4725853.87437132
"Chilasa moerneri"	5643.05454170589
"Parnassius apollo"	5980865.95233836
"Parnassius autocrator"	31577.7557685074
"Papilio desmondi"	3137965.61104026
"Graphium dorcus"	86543.4356373182
"Papilio echerioides"	9641080.05541267
"Graphium deucalion"	192268.207563798
"Graphium meyeri"	183824.922491436
"Parnassius mnemosyne"	6678293.01273655
"Pachliopta jophon"	21978.5482122054
"Battus laodamas"	1236737.21175022
"Pachliopta adamas"	172006.924508157
"Byasa adamsoni"	660729.526442168
"Pachliopta antiphus"	663643.824772593
"Atrophaneura horishanus"	6831.73611554735
"Pachliopta kotzebuea"	256045.59259728
"Pachliopta mariae"	134503.803398456
"Atrophaneura nox"	1522971.5384545
"Pachliopta phlegon"	17554.3462516471
"Pachliopta polydorus"	1047213.20800027
"Pachliopta polyphontes"	204216.944986347
"Atrophaneura priapus"	126212.991995711
"Atrophaneura sycorax"	700024.60884515
"Battus madyes"	233532.790365851
"Battus polystictus"	739643.376117967
"Cressida cressida"	1814606.39015308
"Graphium angolanus"	14011908.6729273
"Graphium browni"	31230.069428053
"Graphium delesserti"	1410064.32332063
"Graphium empedovana"	1993640.89857261
"Graphium euphrates"	420820.285081832
"Graphium gelon"	18143.0746871274
"Graphium codrus"	1405297.59666063
"Graphium hicetaon"	27536.896120203
"Graphium illyris"	1891644.61593279
"Graphium kosii"	1511.07483702389
"Graphium latreillianus"	5383478.14578586
"Graphium leonidas"	13365318.2491471
"Graphium liponesco"	933851.679377427
"Graphium macfarlanei"	967505.844980755
"Graphium policenes"	10733760.1686657
"Graphium porthaon"	1799726.07364056
"Graphium rhesus"	169687.46107692
"Graphium ridleyanus"	6032789.19350518
"Papilio anactus"	1826787.17223917
"Papilio astyalus"	11875154.5923924
"Papilio blumei"	169350.268166247
"Papilio chiansiades"	4260575.67949873
"Papilio constantinus"	6048201.3856855
"Papilio dardanus"	13498893.0977685
"Papilio demodocus"	17859016.6414833
"Papilio diophantus"	42990.9243203881
"Papilio godeffroyi"	2972.91930321599
"Papilio lampsacus"	699.28997881479
"Papilio nireus"	16854549.7425417
