"species"	"range.size.km2"
"Parmotrema hypotropum"	4252513.066126
"Parmotrema perforatum"	4442223.18024181
"Punctelia caseana"	5939738.14945595
"Canoparmelia caroliniana"	11155043.417206
"Flavoparmelia baltimorensis"	9125961.5869861
"Melanohalea halei"	1595987.26761754
"Leptogium hibernicum"	407165.120372547
"Hymenogaster subalpinus"	1198051.0725427
"Boletus rex-veris"	745203.606017116
"Amanita augusta"	626835.430272881
"Cortinarius verrucisporus"	52474.6128409796
"Gomphidius pseudoflavipes"	36375.2105555345
"Hygrophorus caeruleus"	145177.062189639
"Cantharellus subalbidus"	654274.952028077
"Amanita magniverrucata"	139578.417200033
"Butyriboletus primiregius"	117619.64573759
"Lactarius pallescens"	964036.591594683
"Lactarius aurantiosordidus"	267089.32933037
"Lactarius xanthogalactus"	339776.029288598
"Lactarius kauffmanii"	551620.619460316
"Chroogomphus albipes"	1596558.08390362
"Caloboletus rubripes"	1097756.21587689
"Caloboletus marshii"	128168.576414422
"Lactarius fallax"	562465.699974763
"Amanita silvicola"	328885.400564599
"Rubroboletus eastwoodiae"	121376.920712815
"Lactarius saylorii"	33838.6318951981
"Amanita aprica"	897726.752462696
"Albatrellus avellaneus"	335656.89484221
"Albatrellopsis flettii"	726879.003254307
"Aureoboletus mirabilis"	902514.096100246
"Lactarius aestivus"	226477.170040903
"Lactarius occidentalis"	523378.025050963
"Lactarius californiensis"	59436.5125021819
"Lactarius pseudomucidus"	757901.021519792
"Cantharellus cascadensis"	257293.970098341
"Cantharellus roseocanus"	873340.325182255
"Cantharellus formosus"	422160.972590728
"Lactarius rufulus"	82068.9809022543
"Lactarius rubrilacteus"	1459664.5350634
"Aureoboletus flaviporus"	147463.34820297
"Gomphus bonarii"	183995.798102215
"Collybia bakerensis"	458568.411114859
"Boletus fibrillosus"	781054.672253809
"Amanita novinupta"	344758.554211889
"Boletus regineus"	165683.239485886
"Rubroboletus haematinus"	260019.794620855
"Gymnopilus punctifolius"	1451534.33810074
"Amanita calyptroderma"	196051.861327858
"Mycena quiniaultensis"	233851.159001444
"Suillus brunnescens"	980829.484775983
"Xerocomellus salicicola"	194764.04228299
"Xerocomellus mendocinensis"	312043.508811248
"Xerocomellus atropurpureus"	646107.431799188
"Tylopilus ammiratii"	18708.2995561918
"Turbinellus kauffmanii"	1690843.88941861
"Suillus quiescens"	77403.0392852197
"Suillus pungens"	34230.6678445788
"Suillus pseudobrevipes"	1588766.24299391
"Schenella simplex"	794267.103687159
"Rhizopogon olivaceotinctus"	113026.415156746
"Ramaria stuntzii"	183242.236574158
"Ramaria rubripermanens"	889269.813305368
"Ramaria rubrievanescens"	707232.451044
"Phellodon atratus"	265893.415047498
"Lactarius crassus"	102473.54211486
"Gomphidius subroseus"	1456030.23056185
"Gastroboletus dinoffii"	183.447226483507
"Chroogomphus tomentosus"	911568.483512805
"Atheniella aurantiidisca"	734028.768019452
"Amanita vernicoccora"	348624.391993195
"Amanita ocreata"	134067.929800652
"Suillellus amygdalinus"	233192.511352619
"Tylopilus humilis"	7220.20451505845
"Suillus punctatipes"	440242.5478686
"Leucogaster citrinus"	402912.495687907
"Chroogomphus pseudovinicolor"	769866.121754267
"Amanita smithiana"	374054.949579596
"Cortinarius magnivelatus"	92528.8187583833
"Gastroboletus ruber"	50159.6975082113
"Gomphidius oregonensis"	337053.097219618
"Gomphidius smithii"	377557.655073518
"Hortiboletus coccyginus"	320471.786064129
"Xerocomellus diffractus"	825128.395661179
"Suillus ponderosus"	253576.165095948
"Suillus fuscotomentosus"	112391.798153721
"Stropharia ambigua"	1491365.13483414
"Mycolevis sicciglebus"	738889.579718643
"Mycena tenax"	509347.982676688
"Cantharellus chicagoensis"	474537.092410463
"Cantharellus tenuithrix"	1096862.07434285
"Cantharellus flavolateritius"	1368304.87871004
"Cantharellus minor"	3388698.06585121
"Cantharellus enelensis"	1680051.66056326
"Cantharellus flavus"	2829427.12319445
"Cantharellus camphoratus"	562424.727449091
"Cantharellus appalachiensis"	2864078.78223004
"Cantharellus cinnabarinus"	3161646.69198
"Cantharellus persicinus"	1369613.86900298
"Cantharellus tabernensis"	696994.518619933
"Cantharellus deceptivus"	1474566.84223928
"Cantharellus lewisii"	2079496.68813783
"Cantharellus corallinus"	275890.459962212
"Cantharellus quercophilus"	327767.308667929
"Cantharellus phasmatis"	1999288.85351946
"Cantharellus velutinus"	1459454.82724048
"Cantharellus betularum"	3700.22427476409
"Cantharellus californicus"	106844.129425946
"Cantharellus iuventateviridis"	151279.578411705
"Cantharellus lateritius"	2033572.69266588
"Craterellus calicornucopioides"	136074.546608817
"Mobergia calculiformis"	8079.35416398488
"Cortinarius camptoros"	63638.6056038828
"Cortinarius phrygianus"	2600987.081357
"Cortinarius alcalinophilus"	1766662.34974233
"Cortinarius mariekristinae"	28604.9488368979
"Cortinarius stjernegaardii"	47922.3145684621
"Buglossoporus quercinus"	16820879.8595479
"Cortinarius elegantissimus"	1400263.2143623
"Calocybe favrei"	724457.953520282
"Cortinarius tiliae"	18380.674611764
"Geoglossum difforme"	2016386.98880902
"Anzia centrifuga"	14.5452021788482
"Cortinarius viridans"	9267.63530325465
"Parmotrema pachydermum"	153070.592745932
"Tylopilus dunensis"	9.32642581281435
"Ramalina portosantana"	5.35874382987332
"Ramalina confertula"	2.52267288732419
"Ramalina erosa"	0.1574192715017
"Ramalina timdaliana"	0.116829436291695
"Rhizopogon yakushimensis"	119.948518344739
"Rhizopogon togasawarius"	1889.17481763439
"Butyriboletus abieticola"	145454.49994546
"Butyriboletus autumniregius"	100237.846413554
"Aureoboletus citriniporus"	21419.5382827913
"Butyriboletus persolidus"	56149.6838130638
"Cantharellus densilamellatus"	1585589.83620564
"Cantharellus gracilis"	1278.02711995492
"Cantharellus griseoisabellinus"	126.421998387573
"Cantharellus heinemannianus"	3649078.28760184
"Cantharellus humidicola"	4031337.71848376
"Cantharellus hygrophoroides"	17643.9971757347
"Cantharellus guineensis"	1.38473740134262
"Cantharellus roseofagetorum"	345.662368195419
"Cantharellus ruber"	2131242.7420316
"Cantharellus schmitzii"	23.3107869113622
"Cantharellus tomentosoides"	60.1435494044724
"Cantharellus cibarioides"	2465072.58686726
"Cantharellus miomboensis"	4174779.44707187
"Cantharellus isabellinus"	561.317746956746
"Cantharellus hydnoides"	60.1435494044724
"Craterellus subperforatus"	629861.8988794
"Craterellus parvogriseus"	32.4213165374158
"Cantharellus subfloridulus"	60.1435494044724
"Cantharellus solidus"	1.48050927486353
"Cantharellus pseudomiomboensis"	14.3278262801676
"Cantharellus nothofagorum"	115.330338155379
"Cantharellus minutissimus"	126.421998387573
"Cantharellus luteopunctatus"	2945008.02072415
"Cantharellus incrassatus"	157.912419541117
"Cantharellus albidosquamosus"	6903.64853531925
"Cantharellus densifolius"	2465072.58686726
"Polyporus efibulatus"	41081.506878792
"Arrhenia discorosea"	1578842.33161962
"Gloioxanthomyces vitellinus"	648920.655575113
"Cantharellus rubescens"	77.3806698008582
"Cantharellus wellingtonensis"	266162.705157732
"Cantharellus pudorinus"	105.527690256042
"Cantharellus diminutivus"	120.006257497775
"Cantharellus hainanensis"	1076.98087951073
"Cantharellus subamethysteus"	157.912419588117
"Cantharellus cyphelloides"	157.647456771254
"Cantharellus elongatipes"	2065.40534388694
"Cantharellus protectus"	1135.54510014431
"Cantharellus indicus"	1010.9644511292
"Cantharellus septentrionalis"	2321888.82366868
"Cantharellus amazonensis"	505.140416876995
"Cantharellus xanthoscyphus"	361.165508326581
"Cantharellus cucullatus"	192.481236991005
"Cantharellus stolonifer"	10.1140164710832
"Cantharellus spathuliformis"	251.244811053543
"Cantharellus ramealis"	11.9996887537036
"Cantharellus partitus"	7056.69340892377
"Cantharellus nivosus"	1036.20452419162
"Cantharellus merrillii"	12796.749885075
"Cantharellus melanoceras"	242.310134037856
"Cantharellus kunthii"	8.395852360998
"Cantharellus haplorutis"	15318.1059121378
"Cantharellus granulosus"	2.12098694308471
"Cantharellus feltgenii"	133.685138691392
"Cantharellus cupularis"	157.725605005656
"Cantharellus coriaceus"	296.027364115122
"Cantharellus corconticus"	453.545645429387
"Cantharellus coemansii"	230.046727706387
"Cantharellus brasiliensis"	4548.10467925305
"Craterellus niger"	0.703200432894771
"Cantharellus pellucidus"	10.1140164710832
"Cantharellus discolor"	152.154843061984
"Cantharellus cavinae"	141.116750240115
"Cantharellus candidissimus"	133.938629116099
"Cantharellus minutus"	473.19467637561
"Cantharellus juranus"	1193.51534758798
"Cantharellus canalipes"	22.0081399355047
"Cantharellus castaneus"	276.780600910063
"Cantharellus lacunosus"	34.3674815289541
"Cantharellus mamillatus"	502.87598898791
"Cantharellus imperatae"	1.81731810621719
"Agrocybe elatella"	7496138.09911408
"Neophellinus uncisetus"	1920.45203822965
"Alpova austroalnicola"	80182.8538708993
"Phaeoclavulina camellia"	187943.996504102
"Hohenbuehelia culmicola"	162896.080094009
"Romagnesiella clavus"	4115951.79530164
"Hohenbuehelia bonii"	12913.377098766
"Afrocastellanoa ivoryana"	3843115.33615537
"Mackintoshia persica"	3842843.30489559
"Dryodon suberis"	148.260840842328
"Gymnogaster boletoides"	213074.890942673
"Chlorogaster dipterocarpi"	778.535769428313
"Cyanoboletus poikilochromus"	482692.840613819
