"species"	"range.size.km2"
"Onthophagus rugosicollis"	16967.5074946688
"Canthon sericatus"	2513.1885488995
"Scarabaeus ambiguus"	529926.75044892
"Onitis keniensis"	1256.59427186755
"Onthophagus citreum"	2246.18051092398
"Onthophagus xanthomerus"	3250521.78709699
"Onthophagus iyengari"	1256.59427456757
"Monoplistes occidentalis"	3327298.98603352
"Odontoloma louwi"	357394.076610539
"Afrodrepanus marshalli"	1610905.05607644
"Deltochilum violetae"	24793.1704111881
"Paracanthon trichonotulus"	22480.2323809645
"Onthophagus obtusicornis"	1093352.23334008
"Proagoderus atriclaviger"	89635.5459008632
"Onthophagus parumnotatus"	921039.778752943
"Onthophagus praedatus"	2513.18854382404
"Onthophagus jugicola"	1144780.93189989
"Bdelyrus iquitosensis"	1256.59427150612
"Lepanus villosus"	11712.3435584896
"Demarziella tropicalis"	4639.90211299986
"Homocopris torulosus"	45291.4808692625
"Epirinus validus"	57520.5124711067
"Canthon daguerrei"	323640.100802181
"Onthophagus ferrari"	2105.10706786776
"Lepanus ustulatus"	99509.3286835217
"Dendropaemon crenatostriatus"	1256.59427316401
"Onitis laminosus"	51011.6721064083
"Canthon rubrescens"	349736.751499124
"Cheironitis audens"	458008.853620666
"Coproecus hemisphaericus"	7823.50706519865
"Canthidium bicolor"	4736248.84026264
"Temnoplectron boucomonti"	766266.962751482
"Proagoderus bicallosus"	2174044.04076453
"Sceliages gagates"	17079.8074949162
"Cryptocanthon punctatus"	94.2097318775753
"Onthophagus hildebrandti"	1256.59427123484
"Scarabaeolus inoportunus"	178250.460352519
"Caccobius croceocinctus"	11658.9128285003
"Scybalophagus rugosus"	612608.490926707
"Onthophagus atrofasciatus"	231694.487702607
"Tesserodon feehani"	3002.40051773869
"Scybalocanthon nigriceps"	372563.775533072
"Canthidium coerulescens"	401876.77110865
"Coprophanaeus corythus"	1645331.01710428
"Copris sierrensis"	187333.197945275
"Anonychonitis freyi"	2384.8312246764
"Stenopterus similatus"	316133.615549728
"Delagrangeus schurmanni"	2694.24464126685
"Athous zuzartei"	39844.3538230945
"Ropalopus ungaricus"	1561181.93926893
"Haterumelater tauricola"	25620.076993055
"Hylis simonae"	318998.272218414
"Ampedus vandalitiae"	981892.812561709
"Ampedus francolinus"	21810.514170193
"Tenebroides fuscus"	1841590.35424189
"Crotchiella brachyptera"	2408.57719082228
"Lucanus barbarossa"	514505.936811544
"Isorhipis marmottani"	1778000.57335593
"Crepidophorus mutilatus"	3706398.74009551
"Ampedus rugosus"	485157.648733876
"Pseudosphegesthes cinerea"	759848.563942078
"Xylophilus testaceus"	512497.455682818
"Agathidium pulchellum"	229046.276587551
"Ampedus assingi"	1198.92174861521
"Athous recaldei"	33617.5981771282
"Chlorophorus ruficornis"	591724.708267773
"Microrhagus pyrenaeus"	382710.97706253
"Limoniscus violaceus"	1097443.10968309
"Chlorophorus glabromaculatus"	1572195.52072028
"Osmoderma lassallei"	31543.2211233733
"Leipaspis pinicola"	4577.82792812018
"Hylis slipinskii"	50992.4588025096
"Ampedus aethiops"	2637336.17519459
"Brachygonus meraculus"	648.815203112582
"Ampedus apicalis"	8578.84123013911
"Ampedus gallicus"	540145.01931953
"Ampedus ochrinulus"	8945.82404836113
"Ropalopus insubricus"	1148881.24887246
"Alestrus dolosus"	2408.57719082228
"Pediacus tabellatus"	2399.39267045851
"Ampedus triangulum"	352666.562277245
"Ampedus karpathicus"	5245580.11554259
"Ceruchus chrysomelinus"	5462403.12967191
"Tritoma bipustulata"	7212246.45706199
"Dolocerus reichii"	656792.305719502
"Clytus lama"	2298274.39765633
"Athous mendesi"	30980.3812531617
"Ampedus callegarii"	7080.87957328687
"Hylis procerulus"	4036306.26502173
"Ampedus impressicollis"	57250.0923495433
"Ampedus ziegleri"	357240.600200537
"Ampedus hjorti"	1355067.97224484
"Scobicia barbifrons"	7459.62165409384
"Lioderina linearis"	687753.125829555
"Ampedus coenobita"	401840.811387471
"Thambus friwaldszkyi"	626692.761170431
"Pseudotriphyllus suturalis"	2070850.05515993
"Triplax carpathica"	52090.7964698025
"Grynocharis oblonga"	5916566.05669469
"Trichius orientalis"	6504.16106987894
"Agriotes passosi"	88749.6994958993
"Procallimus egregius"	7401.61242454282
"Brachygonus campadellii"	33006.641670471
"Platycerus spinifer"	101966.881864754
"Xylophilus corticalis"	2897470.12166737
"Xyletinus tremulicola"	338962.395599007
"Athous strictus"	39884.4389330196
"Triplax pygmaea"	535767.024373733
