"species"	"range.size.km2"
"Qosqophryne flammiventris"	9.91480301877676
"Scutiger brevipes"	19.7153903325968
"Austrochaperina alexanderi"	12.7438207678581
"Chirixalus nongkhorensis"	1278000.24055307
"Pristimantis vidua"	542.124633811329
"Alsodes norae"	81.5942456658938
"Mantella aurantiaca"	6.91283048020075
"Osteopilus vastus"	23564.1050021656
"Hyperolius rhodesianus"	5506.21105504458
"Edalorhina nasuta"	11.7171852278744
"Leptobrachium hasseltii"	165491.382462767
"Caecilia disossea"	67693.7214261061
"Mysticellus franki"	1.88857194166192
"Tepuihyla obscura"	302.203943118298
"Kurixalus gracilloides"	106.756317927739
"Centrolene lynchi"	672.681295561065
"Uperoleia russelli"	86083.6073371824
"Ingerophrynus kumquat"	2136.83926513694
"Cornufer citrinospilus"	11.1476048821131
"Strabomantis necopinus"	307.220812928377
"Osornophryne angel"	273.308850097906
"Onychodactylus zhangyapingi"	175944.41829442
"Rhacophorus pseudomalabaricus"	2339.14474839453
"Balebreviceps hillmani"	4.89943539959926
"Mantidactylus zolitschka"	279.212782891713
"Gastrotheca orophylax"	3165.92226352958
"Pachytriton airobranchiatus"	10.2875365019285
"Onychodactylus koreanus"	42391.6504704906
"Phrynobatrachus fraterculus"	193128.197876725
"Litoria rubrops"	789.356238196272
"Bufo pageoti"	16335.1794242774
"Gastrotheca phelloderma"	161.869818598746
"Rhacophorus reinwardtii"	125954.880984592
"Litoria congenita"	40418.2401800967
"Oreobates sanderi"	25318.6607494203
"Echinotriton andersoni"	2193.91939243276
"Hyloxalus sauli"	56197.9488379824
"Niceforonia latens"	1051.25683166768
"Dendrophryniscus carvalhoi"	6171.96957595043
"Phrynobatrachus acutirostris"	11202.5387664673
"Eurycea hillisi"	122772.214409096
"Mertensophryne usambarae"	42.5406710582605
"Alsodes australis"	103547.621935466
"Oreophryne graminis"	19.5868130384738
"Hynobius akiensis"	3258.58361734071
"Theloderma ryabovi"	957.377770592766
"Tylototriton dabienicus"	2849.4864404437
"Telmatobius vilamensis"	9.55451378159574
"Pleurodema somuncurense"	1.7706657264692
"Craugastor mexicanus"	56193.5435805762
"Oreolalax chuanbeiensis"	3829.55186037232
"Pelophylax nigromaculatus"	4296805.90523962
"Rhacophorus tuberculatus"	18047.7940783863
"Triprion petasatus"	153656.138119924
"Arthroleptis stridens"	12.0208464683496
"Eurycea spelaea"	32788.2512881762
"Ololygon hiemalis"	44065.0784757581
"Salamandra salamandra"	2161490.74763282
"Werneria bambutensis"	1578.36323203871
"Pristimantis mazar"	86.384482865527
"Leptobrachium chapaense"	353370.620654836
"Microhyla pulchra"	2011158.49704413
"Platymantis hazelae"	2345.97936259677
"Limnonectes paramacrodon"	114392.094762005
"Oscaecilia equatorialis"	30.1862403281386
"Proceratophrys huntingtoni"	12388.1534044689
"Amazophrynella xinguensis"	4819.40334124333
"Holoaden suarezi"	3862.74644780561
"Melanophryniscus cambaraensis"	633.798851744242
"Rana tagoi"	286740.384485864
"Rhacophorus bipunctatus"	552443.131874454
"Tachiramantis lentiginosus"	1096.42097626425
"Colostethus inguinalis"	25223.2157144957
"Allobates femoralis"	4353103.97475157
"Eleutherodactylus probolaeus"	1595.74516402087
"Plethodon serratus"	192070.270038962
"Bolitoglossa riletti"	304.937989047878
"Atelopus chrysocorallus"	55.2154826468167
"Boophis baetkei"	30.3542772235512
"Andinobates viridis"	909.146857601187
"Indirana gundia"	6899.84772240955
"Probreviceps durirostris"	467.316940808523
"Lyciasalamandra antalyana"	588.336441108348
"Phrynobatrachus rouxi"	22.4994518061349
"Leptobrachella kajangensis"	9.79056695169409
"Pristimantis gaigei"	193182.536518061
"Craugastor mimus"	39493.6031482888
"Boana ericae"	9736.71838991919
"Cornufer boulengeri"	17082.7123431928
"Ololygon albicans"	2601.5376372655
"Pristimantis deyi"	391.268632625482
"Philautus microdiscus"	6.89724014474478
"Polypedates zed"	6.9138501661226
"Cophixalus biroi"	21156.7272012862
"Mantidactylus aerumnalis"	18112.7243876287
"Brachycephalus auroguttatus"	9.83596418951915
"Ololygon pombali"	10.4712672661059
"Proceratophrys moratoi"	71628.7545675315
"Dendropsophus schubarti"	1871193.77485213
"Epipedobates narinensis"	20.2342439655908
"Boana calcarata"	4707380.25475095
"Eleutherodactylus sisyphodemus"	55.1781592979272
"Geotrypetes pseudoangeli"	224.982142497444
"Leptopelis christyi"	372533.448029663
"Arenophryne xiphorhyncha"	5574.21096868447
"Hyperolius inyangae"	976.502756841459
"Hyla hallowellii"	1943.58978904457
"Asterophrys leucopus"	11074.7377407345
"Ischnocnema parnaso"	76.396798769552
"Lithobates berlandieri"	858339.249160838
"Philautus gunungensis"	41.8071784952108
"Liurana xizangensis"	4278.56091368441
"Uperoleia martini"	7746.83203285976
"Breviceps verrucosus"	106155.587609355
"Copiula guttata"	22479.9098964505
"Bolitoglossa robinsoni"	38.8769035607423
"Ceratophrys cornuta"	5479643.70268328
"Hyloxalus borjai"	210.066600571692
"Atelopus petriruizi"	184.392613116544
"Micrixalus thampii"	429.651856484628
"Ambystoma barbouri"	76993.1299944228
"Nyctimystes disruptus"	23023.7441380112
"Arthroleptis sylvaticus"	1013604.90163198
"Ameerega macero"	155114.810547324
"Desmognathus welteri"	57404.9430234666
"Pristimantis ocellatus"	357.989795407781
"Oophaga sylvatica"	48578.2982679994
"Caecilia tentaculata"	5738664.45613842
"Choerophryne alpestris"	669.441910094297
"Gastrotheca trachyceps"	99.9235614191663
"Pristimantis coronatus"	51.6250974191591
"Hyalinobatrachium fleischmanni"	37182.3066892873
"Scaphiophryne madagascariensis"	20746.507730557
"Anaxyrus cognatus"	2795125.82031475
"Kassinula wittei"	180915.885718142
"Odorrana gigatympana"	59439.8149386912
"Nyctibatrachus acanthodermis"	834.421798980994
"Pseudophilautus auratus"	746.343137086675
"Megophrys elfina"	15555.9935737497
"Xenopus largeni"	3680.95599080661
"Hylophorbus richardsi"	723.61260163603
"Phasmahyla exilis"	1147.28604120521
"Indirana bhadrai"	9.27731764916848
"Eleutherodactylus blairhedgesi"	11.4514898651364
"Pristimantis mallii"	26.1076028442773
"Pristimantis pyrrhomerus"	34.7079755319189
"Engystomops puyango"	3096.80241145059
"Heterixalus madagascariensis"	29982.4505435284
"Theloderma lacustrinum"	652.286325268029
"Ololygon cardosoi"	157833.346666029
"Adenomera diptyx"	551175.572400626
"Hyperolius viridiflavus"	1960115.39118355
"Eleutherodactylus paralius"	934.170493072755
"Feihyla samkosensis"	6189.44293647763
"Pristimantis corniger"	2762.21474944615
"Nanorana medogensis"	2115.97298746912
"Megophrys intermedia"	27605.2304020571
"Leptopelis grandiceps"	3027.26760491446
"Brasilotyphlus dubium"	3740.9800354063
"Pristimantis pteridophilus"	6705.38570397128
"Hyalinobatrachium carlesvilai"	204335.595401706
"Platymantis pseudodorsalis"	117.324529389793
"Hyloxalus ruizi"	80.6286573452173
"Incilius karenlipsae"	10.1802186624663
"Gastrotheca argenteovirens"	4237.16307767106
"Telmatobius colanensis"	10.3143459028919
"Ericabatrachus baleensis"	0.954961258714514
"Guibemantis punctatus"	49.4793131257533
"Megophrys minor"	1069958.84825459
"Craugastor omoaensis"	32.2793151974036
"Anomaloglossus shrevei"	2442.46168917714
"Alsodes vittatus"	171.48915116003
"Rhinella proboscidea"	436709.565702467
"Diasporus citrinobapheus"	973.206620894036
"Osornophryne percrassa"	1223.17401464507
"Oreobates ayacucho"	103.46317387173
"Hyalinobatrachium valerioi"	69861.6147983525
"Astylosternus rheophilus"	9515.22767005224
"Neurergus kaiseri"	9198.40996373835
"Theloderma asperum"	125752.662532986
"Ambystoma silvense"	1144.65994417364
"Adenomera martinezi"	5534.83735021721
"Pristimantis scopaeus"	383.653923847033
"Phrynobatrachus uzungwensis"	713.076129458099
"Isthmohyla zeteki"	1242.58482868178
"Pristimantis mariaelenae"	10.2949417988617
"Oreophryne insulana"	91.651763206875
"Pristimantis merostictus"	3988.24853243315
"Meristogenys orphnocnemis"	42640.0571696126
